Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20100101,1020.68,944.5,7.7,10.78,4.68,0,0,0,6.7,4.32,79.16,-1.1664,-1.395,0.97,0.11,-0.75,2.96,5.84,0.64,0.05,0.04,0.66,10760000,9680064,6212352,2.99,1108400,38.28,42.35,5.98,0.42,170.21094
20100102,1021.99,945.66,6.8,8.76,3,0.01,0,0,7,4.09,82.89,-0.9506,-1.263,0.95,-0.08,-0.7,3.09,5.86,0.7,0.08,0,0.7,9284608,8358080,5134912,2.58,988488,40.87,44.87,-6.5,0.75,163.59375
20100103,1017.44,941.07,6.79,9.19,2.61,0.35,0,0,6.91,4.27,83.92,-0.9737,-1.254,1.2,-0.83,-0.16,3.61,6.01,0.92,0.11,0,0.93,10171776,9148096,5466304,2.83,1079760,30.92,36.73,-22.44,0.67,155.95312
20100104,1016.92,941.17,7.03,10.65,4.85,0.13,0,0,7.69,3.32,77.24,-1.2915,-1.564,1.45,-0.98,0.27,4.13,6.05,0.49,0.36,0,0.54,10534848,9459200,7309376,2.93,1116376,15.4,21.01,-1.64,0.42,148.71875
20100105,1020.84,944.92,7.2,10.92,2.85,0.11,0,0,6.18,3.69,78.36,-0.964,-1.227,1.13,-0.35,-0.17,3.3,5.72,0.48,0.25,0,0.51,7415552,6645952,2902976,2.06,760160,31.21,35.99,7.57,0.15,144.04688
20100106,1023.65,947.02,6.92,8.12,4.86,0.79,0,0,7.29,5.38,89.9,-0.5875,-0.707,0.99,-0.55,-0.61,2.98,5.2,0.99,0.3,0,0.99,5475136,4920832,1139456,1.52,630312,33.23,38.25,8.94,2.6,141.53125
20100107,1025.12,948.59,7.37,10.46,5.55,0.07,0,0,7.54,5.08,85.36,-0.7599,-0.889,0.72,0.21,-0.47,2.8,4.48,0.85,0.17,0,0.86,6071488,5445632,1349632,1.69,723304,39.02,41.47,2.22,0.9,138.57812
20100108,1017.62,941.39,6.92,8.16,4.9,0.64,0,0,7.11,4.7,85.73,-0.7033,-0.844,1.11,-0.62,-0.29,2.98,4.92,0.94,0.21,0,0.94,6170688,5530944,1636352,1.71,740464,30.53,34.69,-4.47,1.42,135.32812
20100109,1017.85,942.23,7.77,11.17,5.19,0.05,0,0,8.07,4.37,79.05,-0.9867,-1.149,1.22,-0.48,0.61,3.45,4.36,0.68,0.31,0,0.72,7772800,6988160,3628992,2.16,832776,28.46,32.26,2.43,1.09,131.9375
20100110,1024.15,947.97,8.04,10.61,5.17,7.51,0,0,8.55,4.5,78.29,-1.1557,-1.285,1.6,-1.04,0.05,4.58,5.89,0.83,0.84,0,0.89,7694208,6934656,3746112,2.14,896312,27.98,31.79,10.15,4.12,129.78125
20100111,1031.28,953.94,5.66,7.62,2.07,0.85,0,0,5.27,1.07,72.32,-0.9892,-0.974,1.72,-0.88,1.17,4.45,5.61,0.34,0.84,0,0.86,4986368,4472128,993152,1.39,564424,21.83,24.82,3.47,0.26,132.98438
20100112,1028.34,951.47,6.84,9.77,1.95,0.27,0,0,6.1,1.63,69.42,-1.4042,-1.742,1.26,0.14,-0.14,3.87,7.88,0.5,0.44,0,0.61,11188992,10062656,6977792,3.11,1264512,23.87,27,3.54,0.47,142.73438
20100113,1027.34,950.66,8.03,9.98,5.31,0,0,0,7.26,2.73,69.2,-1.2164,-1.588,0.93,-0.04,-0.52,3.18,6.09,0.67,0.39,0,0.71,10397632,9359232,6102656,2.89,1096176,26.51,29.39,3.31,0.09,151.40625
20100114,1024.44,947.65,6.91,7.98,5.64,0.74,0,0,6.76,3.52,78.96,-0.9401,-1.204,1.03,-0.58,-0.06,3.28,5.19,0.9,0.53,0.01,0.92,8225728,7414656,4104000,2.28,928680,23.38,27.7,5.73,0.89,152.875
20100115,1029.25,952.88,7.01,12.94,0.82,0.01,0,0,6.68,2.64,73.71,-1.4375,-1.719,1.12,0.23,0.21,3.14,5.28,0.09,0.12,0.02,0.17,11472768,10352064,8079680,3.19,1298568,32.34,37.01,6.08,0,149.23438
20100116,1028.2,951.76,7.7,10.8,0.68,0,0,0,8.55,3.85,76.59,-1.2455,-1.662,1,-0.42,-0.41,2.85,5.73,0.67,0.13,0,0.68,11592128,10451968,7008384,3.22,1261320,31.01,34.44,1.38,0.7,144.9375
20100117,1025.46,949.42,9.27,12.67,5.44,0.29,0,0,9.78,5.91,79.49,-1.3171,-1.741,1.03,-0.48,-0.57,3.11,5.93,0.69,0.18,0,0.7,12108160,10892928,7874240,3.36,1286232,31.6,35.9,-1.06,0.26,139.46875
20100118,1018.19,942.37,8.64,9.77,7.4,0.48,0,0,9,6.52,86.49,-0.6125,-0.68,0.89,-0.49,-0.53,2.6,4.62,0.96,0.31,0.13,0.97,4483392,4027904,704128,1.25,590256,23.41,26.27,-5.58,1.35,134.875
20100119,1016.76,941.2,9.17,10.92,7.87,0.86,0,0,8.74,6.52,83.48,-0.7301,-0.782,1.2,-0.76,0.26,3.31,4.45,0.93,0.32,0.59,0.98,5186880,4637632,1083328,1.44,610384,23.33,25.33,-4.2,1.87,134.01562
20100120,1023.04,947.53,10.55,14.13,7.49,0.08,0,0,9.52,3.89,63.35,-0.9977,-1.184,1.37,-0.9,0.05,3.61,5.4,0.66,0.6,0.02,0.79,5841856,5244288,2305984,1.62,610296,23.6,27,1.81,0.6,136.9375
20100121,1025.76,949.66,9.38,12.69,6.66,1.85,0,0,8.51,1.6,58.27,-1.8764,-2.387,1.45,-0.63,0,4.17,6.14,0.31,0.36,0,0.39,13766464,12400384,10306560,3.82,1397600,23.26,26.3,1.07,1.75,142.8125
20100122,1029.74,952.78,7.08,8.97,4.97,0.61,0,0,6.58,1.63,68.21,-1.0075,-1.045,1.3,-0.71,-0.44,3.66,6.58,0.68,0.81,0.01,0.85,5669952,5104768,1387328,1.57,734720,23.52,28.39,3.71,0.95,150.10938
20100123,1023.91,947.23,7.64,10.14,5.2,0.18,0,0,7.43,2.06,67.72,-1.359,-1.789,1.14,-0.39,-0.81,3.2,6.08,0.79,0.41,0,0.81,11200448,10074816,6409472,3.11,1159984,26.48,28.52,-2.24,0.68,155.9375
20100124,1026.54,949.83,5.64,8.94,2.05,0.65,0,0,4.9,2.28,79,-0.6558,-0.676,1.62,-0.39,0.97,3.94,5.37,0.47,0.46,0.03,0.61,4420224,3951616,684608,1.23,455464,29.63,31.88,1.47,1.21,159.14062
20100125,1026.7,950.55,8.34,12.8,1.81,0.01,0,0,8.46,2.81,68.13,-1.6111,-2.155,1.22,0.22,-0.77,3.61,6.2,0.56,0.59,0.13,0.66,13095872,11791488,9347456,3.64,1385424,28.66,30.39,5.11,0.81,157.54688
20100126,1018.22,942.27,8.57,10.89,6.37,0.23,0,0,8.47,4.19,73.92,-1.306,-1.743,1.21,-0.43,-0.05,3.73,5.52,0.82,0.49,0.12,0.87,10871616,9779136,5929344,3.02,1136704,35.28,38.04,4.33,4.94,152.9375
20100127,1017.08,941.96,9.75,15.44,5.24,0,0,0,8.67,4.43,69.46,-1.6749,-2.224,1.17,0.18,0.02,3.53,6.19,0.22,0.18,0.02,0.3,13855488,12488576,9921472,3.85,1549992,40.89,45.53,4.99,0.06,147.15625
20100128,1020.7,945.18,8.96,12.51,5.7,0,0,0,8.69,4.46,73.4,-1.0384,-1.426,1.29,-0.19,0.67,3.34,4.6,0.5,0.41,0.02,0.59,9267264,8284672,5510528,2.57,865136,31.83,35.4,6.59,0.15,142.125
20100129,1017.13,942.32,10.52,15.1,5.81,0,0,0,9.47,5.27,69.91,-1.4292,-1.981,1.3,0.02,0.29,3.81,6.21,0.44,0.27,0.06,0.51,11796032,10602816,7118336,3.28,1321512,33,37.02,10.59,2.53,138.26562
20100130,1017.28,942.13,9.25,11.18,5.54,2.46,0,0,9.09,5.99,80.03,-0.7131,-0.975,1.51,-0.31,0.41,3.36,4.99,0.56,0.67,0.11,0.8,5390656,4835008,1631680,1.5,659112,34.61,39.39,15.43,2.16,135.71875
20100131,1015.88,941.29,11.45,16.08,5.69,0.55,0,0,11.5,6.63,72.25,-1.9556,-2.431,1.49,-0.44,-0.41,4.16,6.46,0.52,0.51,0.18,0.65,14615040,13151424,10526080,4.06,1556896,41.31,45.39,13.25,14.34,134.70312
20100201,1016.92,941.31,8.79,9.94,7.69,3.8,0,0,8.5,6.37,84.78,-0.6787,-0.431,1.4,-1.28,-0.15,3.86,5.65,0.99,0.94,0.05,0.99,2439168,2185216,90944,0.68,390912,34.18,36.38,13.18,3.44,137.10938
20100202,1018.28,942.77,9.21,12.03,7.39,3.37,0,0,8.97,5.45,77.34,-0.9209,-0.901,1.16,-0.73,0.35,3.05,5.05,0.87,0.89,0.06,0.96,5141952,4593984,885504,1.43,668728,34.32,35.42,13.57,1.61,144.14062
20100203,1020.44,944.22,7.53,9.31,6.25,5.59,0,0,7.27,5.75,88.47,-1.0682,-0.675,1.62,-1.46,-0.07,4.39,7.75,0.93,0.94,0.09,0.98,4443008,3986112,948544,1.23,469008,33.4,35.55,11.89,4.6,155.54688
20100204,1018.86,942.88,8.17,9.88,6.5,0.66,0,0,7.61,5.16,81.31,-0.9619,-0.949,0.98,-0.33,-0.43,3.08,5.48,0.9,0.49,0.11,0.92,5992192,5353152,1123968,1.66,639536,32.62,34.55,7.62,1.41,168.26562
20100205,1017.41,941.65,8.57,10.01,6.48,0.75,0,0,8.06,5.06,78.6,-0.8135,-0.967,0.84,-0.35,-0.47,2.76,4.94,0.91,0.6,0.11,0.92,5982848,5391104,1933696,1.66,743736,33.46,36.86,7.7,1.31,176.875
20100206,1016.08,940.92,10.31,14.2,7.07,0.02,0,0,9.14,5.78,73.47,-1.4723,-1.927,1.05,0.24,-0.21,3.23,6.01,0.52,0.12,0,0.53,12201024,10960704,6833152,3.39,1404592,39.85,41.8,-3.57,0.6,177.75
20100207,1012.29,937.32,11.32,13.56,8.08,0.41,0,0,10.5,7.13,75.39,-1.4741,-1.921,1.24,-0.72,-0.27,3.38,5.58,0.79,0.16,0.01,0.8,12505600,11249536,7546688,3.47,1394720,35.44,37.95,-10.05,0.5,172.96875
20100208,1007.2,932.97,12.19,14.96,10.13,0.08,0,0,10.9,7.95,75.31,-1.4589,-1.837,0.93,-0.21,-0.19,3.1,5.82,0.62,0.12,0.23,0.71,11189632,10048000,5724032,3.11,1253432,37.33,41.1,-5.24,0.88,166.84375
20100209,1004.06,930.2,12.49,15.33,10.13,0.35,0,0,12.06,7.59,72,-1.442,-1.905,1.34,-0.84,0.28,3.43,5.5,0.8,0.36,0.13,0.85,11267904,10099840,6212096,3.13,1134504,28.09,30.53,-0.55,1.17,165.59375
20100210,1009.17,934.84,12.02,15.66,8.99,2.91,0,0,11.97,6.87,70.68,-1.1596,-1.336,1.57,-1.31,-0.08,4.32,6.67,0.96,0.74,0.08,0.97,6117504,5458432,1096320,1.7,743648,31.99,35.6,6.18,7.51,172.75
20100211,1026.97,950.19,8.1,10.54,5.75,0.44,0,0,7.17,1.81,64.49,-0.8694,-0.91,1.24,-1.13,-0.28,3.17,5.63,0.71,0.98,0.11,0.98,3358208,3005760,228736,0.93,430152,22.13,27.15,3.77,2.1,189.75
20100212,1025.96,949.01,6.72,9.67,3.68,0.54,0,0,7.13,0.69,65.36,-1.1704,-1.439,1.21,-0.58,-0.75,3.29,5.88,0.83,0.87,0.01,0.95,7818688,6987264,2377984,2.17,863440,16.38,19.5,-0.63,0.83,210
20100213,1020.44,943.46,5.01,6.88,3.55,2.04,0,0,5.23,1.7,79.16,-1.0681,-1.149,1.31,-0.98,0.14,3.55,5.59,0.85,0.71,0.3,0.92,7158272,6408448,1821184,1.99,959616,21.53,23.77,0.62,9.93,219.6875
20100214,1023.86,946.71,5.38,7.42,3.77,7.23,0,0,6.14,2.78,83.33,-1.5401,-1.399,1.36,-1.14,-0.26,4.28,5.5,0.85,0.88,0.21,0.95,9213824,8234176,4439296,2.56,1039392,21.24,23.13,3.96,6.08,217.09375
20100215,1028.64,950.81,3.86,5.01,2.87,5.67,0,0,4.29,2.05,87.99,-1.3752,-0.829,1.57,-1.34,0.11,4.29,7.72,0.86,0.95,0.12,0.97,7000256,6241472,2145600,1.94,821200,19.31,21.23,1.81,19.68,211.34375
20100216,1029.64,951.89,4.12,5.33,2.64,3.44,0.12,0,4.65,1.18,81.13,-1.613,-1.384,1.46,-1.3,0.09,3.87,8.4,0.69,0.83,0.12,0.89,9944256,8918016,4607488,2.76,1148528,19.07,21.1,0.83,3.29,207.1875
20100217,1030.82,952.96,4.41,6.92,2.47,5.56,0.87,0.45,4.9,0.88,77.78,-1.5052,-1.372,1.27,-0.98,0.09,4.23,7.27,0.67,0.94,0.09,0.95,9183680,8044544,3188352,2.55,1132896,20.49,25.33,2.41,18.39,200.1875
20100218,1030.22,952.36,3.18,5.57,-0.75,2.66,0.07,0,3.29,2,91.95,-1.3382,-1.146,0.99,0.5,-0.43,3.02,5.23,0.37,0.55,0.57,0.84,10293248,9000704,4180864,2.86,1145344,29.28,34.89,4.41,15.94,191.6875
20100219,1023.78,946.78,5.84,8.18,-0.2,0,0,0,6.56,1.96,76.08,-1.6394,-1.955,1.16,-0.32,-0.92,3.31,6.34,0.79,0.21,0.21,0.82,14326144,12855360,8530240,3.98,1562240,31.59,35.05,0.64,0.7,182.71875
20100220,1019.34,943.05,7.32,9.16,4.91,1.36,0,0,7.01,3.03,74.14,-1.2828,-1.583,0.78,0.09,-0.64,2.98,5.79,0.63,0.08,0.53,0.92,10896576,9717440,4464832,3.03,1141448,35.6,36.94,4.22,10.77,171.90625
20100221,1018.46,942.43,8.02,10.08,4.97,0.08,0,0,7.79,4.55,78.68,-1.3347,-1.632,1.11,-0.18,-0.49,3.17,5.42,0.7,0.07,0.36,0.78,11593088,10358336,3870272,3.22,1263024,39.9,42.53,-0.38,0.97,163.6875
20100222,1016.22,941.11,10.02,13.88,6.47,0,0,0,9.93,5.52,73.57,-1.9003,-2.444,1.02,0.3,-0.36,3.1,6.17,0.49,0.07,0.25,0.57,16063808,14423232,11347264,4.46,1731352,35.6,37.67,2.09,15.66,161.21875
20100223,1004.26,929.96,9.98,12.17,6.82,0,0,0,10.57,5.73,74.84,-1.8144,-2.391,1.16,-0.64,-0.52,3.25,6.12,0.68,0.13,0.09,0.7,15002560,13445952,9260608,4.17,1665320,33.31,37.74,0.71,1.06,166.53125
20100224,1004.81,931.09,9.8,14.14,6.76,0.25,0,0,9.51,4.99,71.96,-1.6072,-2.137,1.6,-0.5,0.99,4.21,6.14,0.25,0.06,0.16,0.42,13852736,12386048,8150976,3.85,1585104,35.94,38.62,7,9.21,175.15625
20100225,1008.7,935.48,14.79,21.29,6.59,0.6,0,0,13.53,6.37,57.03,-2.7784,-3.667,1.14,-0.07,-0.01,3.52,5.95,0.01,0.12,0.49,0.52,18620928,16710976,13913024,5.17,1992568,40.52,42.01,18.96,0.02,179.9375
20100226,1009.64,936.05,13.1,19.12,8.06,0,0,0,13.3,8.46,73.42,-2.1806,-2.938,1.16,-0.35,-0.08,3.39,6.31,0.2,0.06,0.38,0.47,16566720,14828288,11266368,4.6,1829288,46.78,50.94,14.07,81.98,181.125
20100227,1005.93,932.64,14.04,18.33,8.72,0.09,0,0,14.63,10.2,77.67,-1.7093,-2.255,1.12,-0.17,0.2,3.46,5.91,0.58,0.22,0.14,0.67,12609536,11268608,6612864,3.5,1454928,43.22,44.44,14.73,55.23,183.5
20100228,1006.17,933.09,15.63,20.35,10.87,0.37,0,0,15.67,10.96,73.74,-1.8879,-2.556,1.42,-0.46,0.64,3.73,6.16,0.47,0.24,0.44,0.75,13473024,12075136,7167872,3.74,1620784,46.36,48.22,16.25,179.77,186.5
20100301,1005.4,932.38,17.6,21.57,11.91,4.13,0,0,17.04,11.82,68.85,-2.147,-2.822,1.54,-0.56,-0.03,4.19,6.52,0.61,0.48,0.25,0.76,13797056,12320960,7901760,3.83,1588520,43.18,46.62,18.35,259.9,189.90625
20100302,1010.32,936.01,12.69,16.22,9.45,4.71,0,0,11.57,9.06,78.52,-0.9621,-0.581,1.73,-1.59,0.01,5.23,7.36,1,1,0.35,1,2157632,1928320,38272,0.6,343056,33.06,37.69,18.53,35,203.4375
20100303,1013.49,938.42,10.01,12.27,7.17,2.28,0,0,8.93,6.31,77.77,-1.0636,-1.089,0.98,-0.77,-0.23,2.91,4.96,0.7,0.48,0.6,0.77,5950720,5273024,1077568,1.65,682312,33.58,36.58,10.7,50.2,239.15625
20100304,1010.9,935.79,9.41,10.7,7.88,2.7,0,0,9.86,6.28,80.79,-1.4249,-1.503,1.3,-0.88,-0.21,3.7,5.21,0.97,0.61,0.61,1,8923648,7930432,2811584,2.48,1009592,28.85,30.79,8.12,8.44,285.75
20100305,1013.83,938.66,10.05,12.2,8.05,4.6,0,0,9.6,6.39,77.97,-1.0302,-0.858,1.24,-0.69,0.36,3.77,4.95,0.98,0.91,0.27,0.99,4608960,4092800,490432,1.28,654344,26.61,28.23,8.51,12.51,305.59375
20100306,1020.97,945.17,9.24,11.38,7.58,1.82,0,0,9.08,4.94,74.45,-1.2492,-1.118,1.08,-0.82,-0.04,3.33,5.77,0.88,0.9,0.5,0.98,6215680,5527424,1026112,1.73,840328,27,29.42,10.65,2.14,305.09375
20100307,1019.58,943.76,9.52,12.19,7,8.17,0,0,9.67,5.81,77.63,-1.6001,-1.718,1.64,-0.76,-0.53,4.83,7.95,0.94,0.65,0.18,0.97,9686144,8629632,3236992,2.69,1094024,26.83,29.03,9.38,9.08,302.65625
20100308,1032.02,954.91,7.35,8.67,5.46,5.58,0,0,7.29,3.88,78.61,-1.5128,-1.212,1.71,-1.4,0.34,4.8,6.86,0.78,0.94,0.19,0.97,6530304,5785152,904384,1.81,763232,25.78,29.34,8.39,10.9,302.21875
20100309,1036.6,958.68,5.61,7.89,3.65,0.46,0,0,5.74,-2.04,57.83,-2.1243,-2.564,1.24,-0.87,-0.41,3.78,6.81,0.19,0.49,0.39,0.69,14764672,13141632,7505088,4.1,1722000,18.47,24.3,-1.84,0.03,307.34375
20100310,1025.93,949.79,8.21,13.63,3.1,0,0,0,8.48,3.08,70.05,-2.5177,-3.253,1.1,0.3,-0.42,3.59,6.57,0.17,0.02,0.04,0.2,21063424,18825728,16236672,5.85,2232536,33.21,36.89,6.8,0.21,306.6875
20100311,1016.92,942.15,11.77,16.56,4.89,0,0,0,11.75,6.43,69.76,-2.5482,-3.325,0.95,-0.33,-0.33,3.24,5.96,0.28,0.06,0.02,0.29,20974848,18749376,16159808,5.83,2242112,38.36,41.37,8.73,32.62,290.90625
20100312,1013.48,939.44,13.6,18.85,8.24,0,0,0,13.09,8.67,72.12,-2.5176,-3.279,0.99,0.07,-0.14,3.3,5.78,0.2,0.04,0.16,0.35,19561856,17479296,14175680,5.43,2176408,38.59,39.89,13.76,48.02,272.0625
20100313,1008.02,934.64,14.76,19.36,9.46,0.08,0,0,14.97,9.5,70.72,-2.2267,-2.963,1.18,-0.15,0.12,3.65,5.83,0.45,0.29,0.18,0.56,15587904,13917952,9785664,4.33,1843672,37.44,39.6,18.8,7.26,261.1875
20100314,1017.18,942.66,12.86,16.18,10.6,15.71,0,0,11.56,9.54,80.21,-0.8881,-0.558,1.59,-0.1,1.06,5.36,9.42,0.71,0.97,0.52,0.97,2946688,2623360,114176,0.82,449720,35.21,39.75,19.94,9.88,259.9375
20100315,1027,951.38,10.73,14.54,6.36,2.33,0,0,9.49,5.52,70.21,-1.4225,-1.572,1.64,-0.08,0.72,4.2,7.02,0.19,0.72,0.46,0.85,7381696,6529856,1759872,2.05,849112,31.12,37.3,12.39,8.37,277.03125
20100316,1021.54,946.7,13.34,18.06,6.89,0.52,0,0,12.7,8.18,70.94,-3.0792,-3.783,1.68,0.17,-0.34,4.84,7.59,0.21,0.15,0.07,0.29,22051648,19684800,17341568,6.13,2359384,41.32,46.57,9.24,3.57,317.125
20100317,1022.3,948.07,16.55,23.57,10.14,0,0,0,14.71,9.72,64,-3.3421,-4.251,1.36,0.46,0.23,4.18,6.62,0.01,0.03,0.06,0.1,21563392,19251584,17066432,5.99,2343136,44.3,48.45,6.19,12.19,338.6875
20100318,1015.14,941.5,16.03,23.1,11.09,0,0,0,16.07,11.43,74.15,-3.1206,-4.067,1.15,-0.06,-0.03,3.55,5.83,0,0,0.01,0.01,22630784,20188224,18161856,6.29,2435200,48.2,52.36,3.61,302.74,332.40625
20100319,1006.57,933.84,18.25,25.23,12.81,0,0,0,17.9,13.24,72.56,-3.1999,-4.166,1.35,-0.32,0.22,3.67,5.65,0,0,0.16,0.16,22629568,20179072,18064192,6.29,2460976,49.2,52,1.88,945.44,316.4375
20100320,1009.78,937.03,20.58,25.99,14.41,0,0,0,19.14,12.28,58.96,-3.4253,-4.671,1.38,-0.46,-0.12,4.08,8.69,0.14,0.06,0.05,0.2,21791232,19408640,16522688,6.05,2370864,46.59,53.4,2.19,1103.35,301.375
20100321,1000.37,928.23,20.28,25,15.28,1.29,0,0,19.93,11.59,57.38,-3.7744,-5.169,1.83,-0.61,0.79,5,7.44,0.14,0.24,0.18,0.34,22337984,19886784,17750464,6.2,2351712,38.28,41.96,10.82,162.71,294.09375
20100322,1009.74,936.18,15.63,19.92,10.98,1.51,0,0,15.64,7.9,60.03,-1.5238,-1.923,2.08,-1.41,-0.55,5.21,8.8,0.43,0.9,0.42,0.97,5448448,4834688,1566464,1.51,739448,25.55,31.99,15.11,22.54,299.75
20100323,1015.05,939.98,10.18,11.93,8.45,6.46,0,0,10.38,7.07,81.01,-1.4667,-1.448,1.02,-0.86,-0.27,3.62,5.33,0.83,0.8,0.73,1,6776192,5995392,1518464,1.88,867688,18.89,22.11,8.86,23.22,317.09375
20100324,1028.05,951.73,7.97,9.5,6.32,4.37,0,0,7.64,5.25,82.91,-1.3166,-0.776,1.8,-0.06,1.48,4.39,7.46,0.34,0.85,0.33,0.89,4642816,4083264,459392,1.29,503224,16,20.26,5.17,6.1,348.46875
20100325,1029.44,952.85,8.07,11.45,4.05,0.58,0,0,7.17,4.44,77.86,-1.1811,-1.308,1.07,0.25,-0.25,3.22,5.26,0.06,0.43,0.45,0.68,7438592,6618112,2236352,2.07,923328,20.61,25.02,3.03,0,373.09375
20100326,1023.86,947.91,8.45,11.46,5.39,1.11,0,0,8.69,4.27,74.96,-1.5726,-2.018,1.92,-0.29,0.75,4.63,5.95,0.5,0.22,0.71,0.94,12714816,11247168,5639104,3.53,1427032,18.5,25.99,3.69,1.08,374.1875
20100327,1022.03,947.4,13.93,18,7.13,0,0,0,13.62,7.11,63.47,-2.8666,-3.685,0.97,0.44,-0.21,3.23,6.2,0,0.5,0.87,0.97,19667648,17404544,11906752,5.46,1992216,28.09,31.31,10.36,0,357.59375
20100328,1016.06,941.77,13.56,16.65,10.81,0.01,0,0,14.11,8.48,71.37,-1.6407,-2.263,1.23,-0.51,-0.86,3.29,6.49,0.43,0.88,0.71,0.96,10374656,9169600,4544128,2.88,1373208,28.61,31.12,16.84,1.14,336.8125
20100329,1015.21,940.9,13.7,16.45,11.09,0.49,0,0,14.07,9.14,73.89,-1.7124,-2.338,1.15,-0.8,-0.38,3.48,6.1,0.83,0.61,0.43,0.96,11473920,10083712,4268608,3.19,1287416,33.05,35.38,18.3,5.3,323.25
20100330,1014.57,940.37,13.89,16.45,11.61,0.77,0,0,14.36,10.58,80.42,-1.7575,-2.013,0.96,0.25,-0.72,3.13,5.74,0.9,0.91,0.33,0.98,10770496,9477440,3962496,2.99,1286128,32.97,35.68,18.88,46.81,312.9375
20100331,1013.85,939.61,12.41,14.32,11.23,9.52,0,0,12.69,10.1,85.83,-1.0943,-1.037,1.72,-0.5,0.07,4.65,7.02,0.67,0.95,0.81,1,5192704,4565696,732608,1.44,762360,28.1,32.54,15.78,32.64,306.875
20100401,1021.6,946.38,11.57,14.85,8.95,0.94,0,0,11.8,6.79,72.47,-1.6441,-1.894,0.98,0,-0.56,2.76,5.53,0.3,0.88,0.55,0.97,9602624,8432256,1854016,2.67,1130512,27.4,29.2,11.99,8.84,315.875
20100402,1020.84,945.47,10.37,12.96,8.24,5.16,0,0,10.84,8.77,89.81,-1.6667,-1.527,1,0.32,-0.56,2.97,5.49,0.77,0.64,0.63,0.92,10121600,8888256,2161472,2.81,1275952,28.77,31.59,13.29,23.52,347.0625
20100403,1016.22,941.52,12.07,13.72,9.66,0.27,0,0,12.93,8.51,78.83,-1.5808,-1.808,1.09,-0.16,-0.53,3.06,6.06,0.87,0.47,0.55,0.94,10361344,9099392,2811840,2.88,1306696,32.53,36.73,10.65,1.71,365.09375
20100404,1013.46,939.39,14.28,16.8,11.35,0.01,0,0,14.52,10.02,75.53,-2.1787,-2.817,1.16,0.2,-0.51,3.46,5.67,0.73,0.14,0.37,0.79,15746816,13820864,6867904,4.37,1734072,39.08,40.73,16.66,100.45,357.28125
20100405,1013.79,939.86,14.3,16.03,12.05,1.8,0,0,14.72,10.88,79.93,-1.2953,-1.584,1.29,-0.24,0.39,3.84,5.54,0.59,0.69,0.5,0.97,8047680,7027328,1406336,2.24,1056720,33.94,38.63,20.25,58.26,340.0625
20100406,1021.84,947.05,13.01,15.7,10.69,6,0,0,12.48,9.98,81.83,-1.0447,-0.818,1.13,-0.44,0.72,3.45,5.07,0.77,0.96,0.81,1,4360000,3838080,470656,1.21,548032,29.99,31.36,17.39,27.72,328.78125
20100407,1022.03,947.08,12.93,16.88,9.75,0.31,0,0,12.26,9.34,78.78,-1.8236,-2.104,1.37,-0.66,-0.5,3.94,7.07,0.67,0.35,0.43,0.76,11106240,9746112,2744448,3.09,1289968,40.76,47.93,13.8,14.8,336.375
20100408,1012.23,938.09,13.77,16.23,10.36,0.17,0,0,14.64,11.16,84.25,-2.0511,-2.586,1.22,-0.7,-0.62,3.57,6.08,0.95,0.13,0.27,0.98,15018816,13154496,5350720,4.17,1810528,35.74,39.04,-1.01,0.87,352.9375
20100409,1008.24,934.46,12.8,14.72,10.9,0.5,0,0,13.03,10.6,86.5,-1.4124,-1.646,1.33,-0.75,-0.2,3.61,5.65,0.71,0.12,0.29,0.79,9669440,8437376,1594816,2.69,1212368,36.57,39.45,7.55,1.8,349.34375
20100410,1006.68,933.42,15.42,18.97,11.98,0.8,0,0,15.7,11.75,78.74,-1.9707,-2.418,1.08,0.43,0.07,3.11,5.03,0.35,0.27,0.9,0.94,12714176,11105216,4394816,3.53,1439424,34.78,36.3,21.08,33.98,333.75
20100411,1005.45,932.38,16.48,19.78,12.34,0.29,0,0,16.4,13.11,80.42,-2.1964,-2.693,0.92,0.13,0.07,3.18,5.19,0.66,0.21,0.42,0.75,13957824,12207552,4266176,3.88,1560008,38.72,40.62,15.78,307.04,320.40625
20100412,1013.75,939.85,14.88,19.72,12.21,7.63,0,0,15.3,11.63,80.91,-1.7898,-1.412,1.94,-1.3,-0.16,5.03,11.06,0.97,0.83,0.21,0.99,7170944,6284096,2012480,1.99,953936,30.03,38.57,18.01,122.15,310.59375
20100413,1018.41,942.93,9.76,11.85,8.09,3.57,0,0,10.18,6.19,78.41,-1.3122,-1.149,1.98,-1.68,-0.29,5.21,7.5,0.96,0.9,0.25,0.99,4623616,3993024,839232,1.28,559448,16.09,18.25,7.34,10.01,312.46875
20100414,1024.64,948.55,9.23,10.51,8.27,4.52,0,0,9.25,7.51,88.95,-1.4259,-0.933,1.07,-0.49,-0.08,3.21,5.76,0.75,0.63,0.87,0.99,6055488,5309952,462656,1.68,796392,28.24,33.52,11.64,6.15,332.90625
