XAJ,TCN-GRU,runoff
241.540099,119.6956483,127.78125
113.4673148,105.1376485,126.5
-67.24618485,130.1999863,125.78125
36.3745632,113.1168537,125.53125
132.0180526,116.9828624,125.03125
244.6963825,116.2183466,124.359375
201.457948,121.3386873,123.09375
125.1467504,124.1172618,122.015625
291.8708263,140.5370842,122.140625
119.1833733,124.5363132,122.5
195.3996677,142.8480836,122.265625
573.8988554,164.3382747,122.03125
320.5336291,179.0016441,121.5
145.8883877,163.0348204,120.484375
302.6666529,146.9060057,119.953125
238.5950431,130.6712013,121.53125
268.5415533,130.7249418,126.28125
431.8118916,148.3634546,132.70312
204.3551662,119.7471385,138.32812
158.2827827,135.8143072,143.42188
299.3735374,146.2992315,146.875
146.8332678,148.6022559,148.57812
209.9248044,152.0637413,149.28125
-57.97149381,143.1638555,149.71875
355.0206944,142.9668215,150.25
175.2695786,159.8225594,149.51562
312.8605965,162.7194227,145.71875
118.3946068,152.313543,139.98438
268.7289302,144.2154129,134.1875
399.6684375,119.1726599,129.53125
38.11339587,127.9487833,125.734375
164.1588676,138.1347677,122.359375
242.9355393,118.1524787,119.25
102.2920179,105.7836296,116.546875
124.4817526,111.1855972,114.359375
84.46684083,113.4018373,112.515625
154.0685879,107.765708,110.921875
123.4247394,106.005198,109.484375
29.68476045,106.2346827,108.0625
-35.95863716,112.3473883,107.109375
518.635583,153.3439334,109.890625
67.26792111,146.6878475,119.875
221.4434513,115.4916212,128.48438
114.2626804,144.4653214,132.89062
357.7917711,142.407427,132.65625
120.4340922,129.9253616,127.421875
155.4340626,115.7864292,121.390625
209.0748932,118.0632837,116.765625
298.7225088,117.5850985,113.4375
224.7527559,110.0676421,110.90625
190.01351,107.6577033,108.90625
199.2069158,122.4044147,107.578125
74.79738524,141.87432,107.96875
164.913598,147.1038415,108.90625
218.4628308,145.4159938,108.671875
234.9085679,143.7725967,109.625
205.4594762,151.7114191,139.70312
-15.51048907,170.8491962,280.82812
298.0532056,300.9053794,389.28125
484.9107447,367.9040733,369.54688
507.820329,345.2135257,323.89062
498.4130068,309.7746801,282.76562
519.4163022,272.0251343,246.53125
480.9959754,236.1163403,216.51562
451.178761,209.5912458,194.04688
336.1502491,185.9374326,176.84375
