XAJ,tcn-gru,runoff
84.52507654,56.79684,52.007812
79.31861233,53.719624,49.703125
75.94117232,51.055943,47.984375
109.2384174,49.348663,46.648438
111.9846962,48.71178,45.75
81.7263394,48.80763,45.085938
78.9026364,48.751278,44.828125
100.3516648,49.8578,45.335938
134.7878433,50.974506,46.671875
82.39661704,49.94634,49.8125
98.02853139,50.9049,54.09375
63.94419937,55.57497,58.773438
45.78489519,61.852222,63.390625
47.00722549,66.81014,65.8125
49.68985693,68.91114,64.96875
45.77508004,68.39489,61.757812
31.6042619,65.1661,57.648438
28.13939148,60.41226,53.632812
62.2087667,55.778294,50.289062
62.49756408,52.646305,47.828125
35.7270129,51.50729,46.054688
38.03165465,49.945457,44.773438
89.71494116,48.713062,44.296875
56.93097302,47.534748,44.78125
89.98564299,45.836567,46.140625
87.17255574,46.27416,47.9375
77.39019006,49.565533,49.015625
37.00457174,51.19102,48.78125
48.75116572,50.298054,47.554688
117.3469284,47.82848,45.914062
95.00274114,46.657425,44.359375
83.66397012,46.57751,43.0625
77.3632185,44.51512,41.953125
77.62863461,41.717484,41.125
80.75145156,41.803112,40.445312
48.84880188,41.81209,39.898438
63.22719245,40.97471,39.484375
79.90026279,40.668434,39.09375
76.08744372,40.309895,38.710938
136.457066,39.159065,38.25
122.5181878,38.599762,37.75
98.30192595,38.927807,37.367188
94.40644137,38.960632,37.03125
93.87222939,38.534344,36.78125
89.53829628,38.13608,36.71875
72.41394817,37.693573,36.828125
52.88805352,38.90093,37.046875
73.35906092,40.433834,37.3125
54.18341425,41.04555,37.546875
135.8801915,38.60761,37.59375
112.6983345,36.45648,37.421875
90.79359305,38.01183,37.09375
34.38743277,39.096386,36.59375
51.10724347,39.298454,36.078125
55.41351799,38.52715,35.59375
82.40244573,38.18787,35.125
65.35474606,37.247425,34.71875
91.48391652,34.46099,34.265625
21.56759451,32.054085,33.84375
158.8578226,31.803959,33.46875
42.56251672,33.572308,33.09375
76.67186448,34.105602,32.671875
94.04408721,32.72119,32.28125
119.6994048,32.048904,31.875
72.60761373,32.334347,31.515625
70.55383022,32.94237,31.1875
66.82305611,32.8109,30.859375
75.78404137,33.261204,31.546875
80.39882666,34.348297,34.125
63.15262727,35.892483,39.09375
