XAJ,TCN-GRU,runoff
200.486342,106.6491626,109.0625
199.1244383,118.4469456,168
251.0800709,179.9673757,298.0625
390.4745376,333.8235381,429.125
502.4138115,466.641697,506.65625
563.646666,526.0974987,564.09375
613.7854863,557.3231484,571.46875
637.3894873,578.9659958,546.21875
585.9773183,560.2125799,520.625
553.4352954,501.458339,490.0625
544.2156248,487.8426425,486.1875
543.3633881,517.0809028,555.03125
578.908273,590.837671,616.15625
626.8402793,654.5528777,650.25
678.5607642,678.2620888,629.25
684.3023714,652.2580907,577.21875
630.518558,579.8471433,532.25
584.2260257,515.835907,497.40625
563.1195675,526.0982424,525.15625
544.0167008,547.199992,571.84375
528.7415807,530.5044404,549.78125
497.1071048,490.4746816,495.3125
504.8969801,460.4427475,445.5
496.0782235,430.5289561,404.40625
474.6520335,396.4087043,369.28125
446.9625286,364.0608053,344.15625
405.218468,325.0087693,331.90625
388.6246351,314.9886336,332.90625
385.5776698,311.441874,318.65625
345.7111824,300.3526461,290.9375
341.6093455,269.5962027,264.1875
306.0638775,240.5821514,239.5
286.6675338,218.6545717,219.21875
281.5206431,205.1287395,202.09375
265.2252114,200.0901984,190.53125
271.0346198,204.3758986,220.125
317.0041573,246.9964563,302.125
387.8878676,320.1522055,323.375
389.9835123,326.5497948,290.625
347.6615957,282.2812245,258.625
319.187603,245.050431,235.40625
304.7319903,231.3758403,216.6875
333.3142824,248.4970915,239.0625
355.2285598,287.6929102,346.46875
457.0269433,385.1149224,440.53125
531.7991863,462.9931563,494.03125
541.9621256,487.5562457,534.15625
581.0507421,503.1785616,510.90625
570.4825352,472.9164689,458.4375
484.0482673,401.2096675,411.375
429.9511596,361.7969705,371.84375
421.9585275,336.0591122,335.5
367.6177336,290.5147886,301.875
338.8226486,259.0279217,270.34375
316.9893481,240.1247381,241.71875
285.3365953,210.7973395,218.4375
258.4980885,185.7380756,197.03125
240.8134632,168.3306223,177.57812
227.7179161,154.4593042,160.26562
215.5319607,143.7844079,144.15625
192.3754553,126.0365772,129.71875
189.7940724,122.5592389,116.671875
197.1635214,123.8740012,105.453125
190.3937922,119.2168474,96.03125
174.6184955,104.7822798,88.265625
166.2111285,85.88515644,80.84375
148.9211697,75.61598165,73.6875
161.5492154,73.31647561,66.71875
160.3080815,76.50051126,61.109375
150.4155255,85.25375179,57.109375
142.9705801,78.01326706,53.5625
145.4345871,69.7961751,51.015625
141.7238229,74.60934737,49
142.2019354,74.33287986,48.640625
136.4236429,67.02661718,52.234375
145.1143508,67.35482524,61.5
160.5271278,76.06218632,74.25
170.801597,84.7277716,79.859375
155.9106248,87.64934173,81.46875
181.9328169,99.91845595,90.984375
206.8149359,126.7667794,142.64062
265.7200872,186.7632184,234.96875
330.2120295,253.1661534,293.875
346.4499654,263.3095493,287.5
317.5184364,252.693565,259.20312
299.4600057,245.341113,248.79688
335.6887495,247.1795137,235.32812
323.3410233,234.5148198,224.53125
307.7725208,235.6838162,223.89062
311.2448894,242.8207534,228
314.941973,226.9023016,223.73438
288.1342104,205.7313345,228.10938
301.3257841,229.6082153,251.5
341.3750549,263.3041132,285.79688
347.0384363,269.9040076,285.42188
328.5219122,266.2462768,268.98438
343.3379802,251.5889699,252.34375
297.0977173,235.6075688,242.40625
294.1152466,228.1163629,235.1875
300.2270254,227.5068444,221.07812
292.1167773,200.4278754,203.09375
261.0557682,183.3640487,187.15625
246.8663635,164.7689356,184.34375
231.9139661,162.3570859,184.32812
241.2292382,160.896779,169.98438
236.4392908,147.1452503,153.25
218.3506484,131.5199772,137.90625
207.440636,119.9785242,124.046875
182.3947709,105.9718342,111.5625
167.3880491,98.34916094,100.53125
163.3493638,95.67934345,93.96875
159.7001218,82.74335255,90.125
152.5531753,74.71378466,82.65625
137.036289,69.61585788,76.421875
151.9248146,73.21306092,80.203125
158.5408246,79.32306695,90.5
155.6091306,76.28813066,92.359375
152.7893766,72.60568499,85.46875
168.7470142,79.30664348,77.890625
180.714505,82.28233578,71.234375
160.3633971,68.92727214,65.078125
139.2155977,54.9336811,59.484375
147.5453927,48.64709187,54.25
137.8237947,48.76774234,49.484375
121.4556959,42.45079626,45.46875
100.1029034,39.9805017,42.234375
107.876316,37.37192912,40.015625
126.6132623,40.16366315,38.984375
120.3377308,38.51833105,38.164062
97.60799969,31.7550143,37.351562
86.39852125,37.11435301,37.226562
97.10258405,29.79548942,38.546875
105.9702077,27.48995627,38.578125
108.8123665,28.68274231,37.367188
104.3070017,28.03258348,36.171875
98.58135758,30.36262123,35.242188
109.2682389,32.82039898,34.609375
125.0222432,41.3526045,34.164062
119.221473,34.57400641,33.789062
107.1364731,30.20195904,33.445312
94.36814207,26.22709827,33.132812
94.32617102,25.4167963,32.78125
80.03550389,22.18512929,32.453125
78.96376772,28.71160068,32.140625
81.18159416,36.28585575,31.945312
101.3109535,42.56682515,31.945312
89.61885896,35.66706971,31.773438
77.08487236,33.25427055,31.382812
100.0230863,39.64813687,31.132812
104.4091571,47.08592669,31.546875
82.66794333,36.95618533,34.4375
109.3254683,39.63896009,39.625
103.6193019,40.98512179,41.226562
78.10694063,34.73603427,39.390625
73.73632706,32.18325719,37.023438
73.90055418,33.27185384,35.453125
96.7508124,42.37579505,35.601562
140.0781442,51.91322934,40.414062
114.6103497,50.57735112,51.8125
96.4065535,51.42060958,56.765625
98.39784291,55.4969306,54.414062
116.7395131,53.02427877,50.265625
104.0430589,45.49725111,45.765625
80.46040559,43.50575359,42.617188
80.72472746,43.1107649,41.828125
78.24258342,41.61106597,41.429688
97.88698653,40.12485995,39.796875
79.69268338,35.9053228,37.828125
90.56412218,36.41000782,36.921875
85.19680824,36.10765454,38.078125
82.53167377,37.01528766,39.195312
87.25291185,44.16160973,38.859375
99.13821122,52.79611659,43.007812
130.0659538,63.42889178,54.53125
146.5961952,66.12017044,66.296875
173.250844,75.45681573,82.86719
154.9531353,80.72918534,99.96875
164.0856408,94.8015603,95.3125
164.3221131,90.55948184,85.63281
144.8032023,79.59679869,76.53125
137.1856987,70.95958041,70.53906
144.6554073,71.37870185,66.41406
147.7449021,66.38642088,60.453125
121.5811638,60.29370597,54.328125
112.9760401,70.27864861,51.140625
118.0250639,60.60680533,55.226562
131.8741982,58.88845965,61.21875
137.3288677,66.49284137,58.835938
125.6622253,62.2055342,54.664062
146.7947305,66.55658743,60.875
148.0684564,67.77829381,75.703125
145.3613729,71.57556206,76.30469
145.579584,74.06779367,69.57031
148.4682679,70.69049681,62.242188
129.3356402,57.44326138,55.5
96.37637913,42.65577745,49.617188
84.0315229,40.02061524,44.757812
112.046146,44.51991124,41.148438
134.605212,41.15168491,38.4375
137.3538072,36.4822622,36.148438
135.7161216,38.20819543,34.390625
130.4947959,36.48682625,33.226562
121.6790444,30.51769899,32.515625
112.1815825,29.86475127,32.054688
115.8483884,30.25931057,31.679688
106.7994015,27.78875483,31.351562
94.82094338,25.01548502,31.03125
90.86697087,23.18572098,30.726562
88.68525753,23.59701361,30.414062
76.32088172,26.07817266,30.09375
62.55415258,21.49750306,29.84375
70.86192833,23.73482018,29.59375
80.70584693,24.27343448,29.359375
85.44236587,29.92559777,29.375
93.39068803,36.05228844,30.484375
102.8771768,28.37725263,31.296875
114.7215576,26.33525408,30.359375
101.6678064,27.98444193,29.90625
105.7806163,43.04938498,34.90625
115.4438102,48.90999786,49.5625
147.0727688,70.75797023,60.78125
149.8337493,77.855168,58.921875
117.5065994,64.49703657,53.078125
86.44218881,52.3897842,47.265625
87.54243811,43.71267372,42.203125
81.71185089,34.9454644,38.515625
87.06644987,39.62755442,37.546875
88.8768751,36.95257084,38.09375
87.62324265,35.04103478,36.359375
79.62887113,31.01854819,33.75
84.3150377,29.73521398,31.65625
95.8207077,24.83884758,30.28125
96.61112225,22.51532388,29.40625
94.11489628,25.29814343,28.859375
86.52670067,30.08306601,28.46875
73.42592844,27.08165838,28.140625
82.14188395,27.43708468,27.84375
90.56522713,27.45941129,27.671875
100.133915,33.56323306,27.796875
120.5389828,35.17396301,29.15625
120.9418411,29.42758173,30.625
111.548722,32.3119069,29.6875
100.4181675,27.34804605,28.328125
92.48726729,26.12272296,27.53125
79.60427701,25.92367149,28.390625
80.33877275,37.17755235,37.96875
93.85735961,43.89448721,59.46875
117.6696879,59.21275884,70.75
136.9516022,73.5328846,67.6875
131.3681766,73.5115828,61.21875
124.0682426,69.35846992,55.8125
130.2026351,70.74445519,58.75
127.9150792,66.12505321,67.9375
120.1006174,71.64803778,70.28125
120.6232909,71.17938919,68.25
117.6710632,68.76529519,62.75
109.0555709,59.53547766,57.84375
124.3484843,57.60832824,57.5
140.810079,67.21698768,63.5625
133.0325163,69.44147259,69.46875
127.6584889,80.23986799,69.625
113.6072971,77.22078853,82.96875
137.510846,98.35386221,118.8125
153.3026938,129.0536956,147.5
161.5567998,147.4462556,146.53125
164.4719504,145.789053,133.28125
173.9226954,145.766618,125.5625
157.2208821,133.5097837,133.65625
151.4939065,134.4569438,146.46875
158.965374,146.4342959,144.25
159.9983008,144.884408,143.5
165.7891567,149.0183572,151.3125
193.1587483,172.9420649,156.46875
199.9020683,174.3861432,167.9375
190.1553709,162.8049728,174
184.253845,169.6529279,160.15625
180.1137652,164.3017655,156.46875
177.1168464,165.3437656,170.875
196.3133434,190.4805341,191.46875
192.3783746,199.5694994,201.0625
188.3711925,215.4177243,195.5
169.9369554,194.7915734,187.25
168.7873677,187.6690675,188.03125
175.3137659,183.6449563,185.0625
179.2448577,171.7897133,171.03125
178.8751186,159.5278148,158.28125
178.6349326,145.9293032,147.6875
180.4124335,134.3546845,136.15625
180.4033875,133.6123529,124
187.9636685,127.7308676,117.9375
164.7478912,107.6467706,114.59375
168.1360563,107.5368795,111.25
172.4977906,111.4889843,112.28125
168.5052416,114.5613227,113.21875
183.4946705,124.87894,120.5
182.4201596,117.9838571,128.75
192.0837241,119.5058561,121.625
182.2002375,105.8746569,110.125
173.7149263,100.3378873,99.15625
170.9836382,90.14780629,89.25
158.2077887,81.26367829,80.34375
155.112185,80.82747379,72.59375
167.5253676,76.05573645,67.40625
154.647056,68.08221197,62.875
175.6871789,71.07095893,59.5625
181.100299,74.30816498,64.375
171.1639636,70.48698754,74.625
156.2805002,72.61473338,72.84375
146.6047803,72.02634404,67.84375
155.4567506,73.72253354,72.0625
157.3631799,87.18475695,110.09375
185.4482446,120.7735614,146.09375
210.0721459,154.4360634,168.375
241.5994871,185.3325799,222.03125
251.6575444,225.9531052,261.4375
260.9905829,269.8949238,266.375
278.4079677,272.0610324,251.25
288.3797488,250.5751597,234.5
285.964441,243.2714026,249.15625
262.8770473,252.8543644,313.59375
272.8079567,308.2498967,334.53125
295.0336013,322.8238026,294.71875
253.9522499,264.965654,266.21875
246.6719377,235.3022075,244.09375
242.6662713,219.877044,222.375
247.2817344,205.1777531,200.84375
225.3346221,176.8561787,181.09375
216.9557547,154.2579463,163.28125
211.2628783,141.9130186,147.25
205.6659623,132.1531526,132.875
201.0522349,118.3220476,119.90625
199.9399747,113.0047592,108.96875
211.8441838,118.308962,114.65625
191.0563627,118.2202841,128.78125
201.1782357,136.5022448,123.21875
171.9812438,128.2457055,117.25
162.5004813,120.9653928,112.25
170.2017924,116.9069206,105.21875
176.5761034,101.5052369,96.625
180.1168794,95.89771794,88.84375
185.8326551,92.33199395,83.625
179.6460161,96.61885402,86.46875
168.6343198,92.27368402,108.9375
182.2102927,105.8039519,126.84375
217.5073821,130.760018,140.78125
232.0975859,155.9364684,207.9375
281.8814838,218.7394071,260.03125
323.3068973,271.2010627,252.59375
316.74842,275.2458914,240.4375
304.9171743,272.5280076,255.34375
302.1119087,269.8182692,265.0625
279.4110004,248.918028,248.5
255.341666,216.1391702,224.3125
