xaj,tcn-gru,runoff
696.2084236,741.1783,693
753.3398584,696.1689,653.71875
641.0127624,657.38446,615.78125
565.0252723,619.7321,575.65625
419.4820173,580.1972,538.3125
319.3643609,543.465,504.42188
337.1810393,509.80405,480.71875
409.0395269,486.60394,478.1875
475.0905314,484.01813,541.7344
488.2041047,546.99774,698.2656
658.9091193,702.02527,904.5625
1184.498335,907.8444,971.8906
1187.479735,974.3226,1013.7969
1096.773104,1015.8371,1065.8125
1291.128798,1067.3083,997.6875
965.8120211,999.28455,945.8281
894.5289754,947.0702,895.90625
1097.498295,897.77814,854.6719
847.5774197,856.6668,862.6875
777.9509665,864.29047,820.53125
788.082947,822.82074,760.0625
673.4635356,762.535,707.3594
860.7314778,711.5999,698.3906
786.0446685,701.898,767.03125
667.7928194,769.34406,844.8125
785.6285661,847.1596,805.3281
833.5435863,808.40826,751.2656
958.6483654,754.9494,738.3281
903.749664,742.23834,787.2344
716.6037922,790.21954,830.59375
923.2019855,833.5367,811.34375
853.572048,813.89764,771.53125
855.4504992,774.5965,749.8906
742.0812999,753.1608,737.1094
619.0852518,739.97565,705.7031
721.3303305,709.4119,661.71875
783.5711378,665.9567,643.875
626.1656067,647.79974,659.2344
517.0097096,663.0577,645.75
580.7646493,649.92786,606.25
403.283494,610.7308,572.2656
526.8871417,577.417,549.3906
478.2902033,554.6731,547.1094
298.893061,552.3095,536.2344
258.3682775,541.50275,521.78125
381.0047244,527.4087,537.8125
492.4691856,543.24506,589.78125
496.5462615,595.0897,614.8125
254.4307608,619.78156,603.9375
245.2103958,609.1623,576.7031
200.0620879,581.9405,576.34375
384.3583721,581.6351,602.0625
467.1434305,607.0079,652.84375
532.1784362,657.696,729.2031
890.4622271,733.5286,751.96875
822.3662953,755.47,765.7031
855.7196276,768.7109,854.65625
847.1247139,856.80054,902.5781
842.6328173,904.05304,929.375
833.3598363,930.3704,920.59375
1001.929335,921.8696,878.2031
890.507469,879.90643,860.84375
718.7233158,862.1242,832.7344
688.5865755,833.644,764.65625
569.5697504,766.30475,700.2656
754.9106237,702.8641,656.3906
805.8610031,659.6935,640.2344
707.3206903,643.4848,615.4531
666.7030174,618.7794,577.375
536.6883941,581.3802,538.9531
559.8500584,543.6026,517.5625
735.2062389,522.5465,543.5625
756.191373,548.33636,637.6094
784.9602304,641.7786,674.4219
760.5496996,678.6051,649.75
761.0797962,654.0185,622.15625
703.7497481,626.56934,595.03125
763.42617,599.4317,587.96875
618.5078764,592.03485,612.0625
788.6386424,615.55115,643.7344
733.4086743,647.16205,698.6406
766.6843673,701.39264,780.5547
829.88585,782.5182,829.9844
914.0036838,831.7669,812.9844
883.7324493,815.2979,784.35156
756.5179497,786.6082,771.6406
716.5413445,773.6622,754.21094
795.3922065,756.98315,709.5469
768.7777761,713.18414,662.10156
711.6311066,666.31793,618.40625
715.8742329,622.8075,584.3828
640.9989847,588.6265,587.0078
674.0898895,590.8384,635.875
678.843827,638.94495,653.33594
656.7518816,655.8215,656.1953
676.5184966,658.534,656.0547
686.2372803,658.00684,664.60156
677.0518642,665.95123,700.5156
704.9244054,701.8675,692.2969
696.7675805,694.18427,657.0781
639.844613,659.3735,621.28906
593.5648481,623.817,586.7422
545.7459439,589.3847,551.3672
639.6275274,553.7745,511.3828
549.3221306,513.7927,471.34375
525.645584,474.5305,433.4297
530.3960504,437.59457,400.51562
457.8917969,405.22086,373.04688
416.8589035,377.58487,351.0078
382.9173826,355.86972,332.4297
335.5074342,337.77878,315.67188
466.2232732,321.32657,305.8828
555.8552505,311.37744,314.33594
495.0361237,319.5856,336.57812
525.0293244,341.79825,351.64062
541.8466157,356.75702,362.10156
567.1737921,366.8281,382.71875
508.5328762,387.14877,402.3125
554.3021671,406.4626,403.77344
470.5599383,408.08078,388.53125
469.0014292,393.32736,367.1172
535.9827976,372.12387,362.92188
480.6091382,367.7604,390.9297
559.110985,395.29037,423.16406
526.2983581,427.3116,427.17188
583.4259708,431.69107,409.98438
591.4104951,414.94833,389.7578
515.8246397,394.75662,370.96094
566.7835975,376.29147,351.03125
495.3166582,356.48093,333.15625
479.0089153,338.03787,328.34375
428.9993639,332.46127,344.10938
452.0755598,347.98492,357.0547
505.6646291,361.054,350.4922
500.2416171,354.95078,331.28906
471.3104718,336.09085,311.89062
472.6674371,316.81693,297.08594
460.4494074,301.83295,287.64062
406.5186188,292.5335,281.46875
399.8546183,286.82376,276.5
407.8006129,281.91272,278.89062
435.3642824,284.08588,283.85156
441.3270717,289.0638,292
448.1476667,297.21655,300.4453
484.7240539,305.7886,298.71875
565.0355891,304.55478,288.4375
395.3983742,294.19467,277.14062
385.5982369,281.95126,269.79688
477.916626,273.06317,268.96094
481.6314263,271.5098,271.90625
452.7820415,274.58456,267.60938
427.8446345,270.65848,253.0625
419.5296187,256.3106,236.40625
435.2552096,239.82104,222.21875
459.2500462,225.99901,210.6875
451.8778531,214.80475,202.82812
440.5292386,207.19856,197.55469
439.0988363,202.14427,192.97656
433.2602724,197.69371,189.66406
437.8419399,194.36295,189.47656
