Pre,runoff
167.9022823,53.5
122.8621583,63.25
118.849036,70.8125
91.54668025,73.59375
109.6878141,72.71875
106.9465993,70.0625
105.6682537,66.59375
73.04622849,63.125
79.31393608,60.28125
123.4575383,58.5625
92.25597468,57.53125
119.6845228,56.5625
103.5584881,56.125
101.9034936,55.53125
64.97491413,54.46875
94.78024238,52.90625
43.37576358,50.9375
71.92260922,48.71875
89.8892036,46.84375
149.464007,46
100.336129,46.84375
102.859754,49.46875
127.2612819,53.59375
156.6228731,57.875
124.4826017,60.65625
102.2742473,61.375
99.92738911,60.5
90.96209328,58.5625
60.49425528,56.40625
112.7360215,54.5625
81.91147246,52.75
100.4936589,52.09375
52.47376192,53.65625
106.1097939,57.28125
81.78501418,63
108.1746807,67.5
69.28094763,68.21875
93.03430477,66.03125
97.0501419,62.53125
81.79229451,59.9375
135.3350757,60.53125
123.6411532,64.90625
143.5900798,82.34375
149.4957767,224.59375
260.8550349,465.03125
266.1731086,544
318.4146948,497.21875
340.4364755,421.71875
274.4175634,351.625
224.7648703,304.125
234.2741961,270.5625
238.2520248,243.875
270.1022689,224.1875
166.5951146,206.71875
245.4490655,193.03125
283.0816621,185.84375
228.6502378,184.625
128.8201805,182.03125
153.3619627,173.46875
134.9412399,161.375
160.5261699,148.40625
198.4203928,136.40625
177.5731382,126.65625
164.2421063,118.25
120.977972,111.34375
115.0327153,105.46875
116.8808213,99.65625
215.0726832,93.84375
182.0224152,88.0625
132.8209029,82.90625
98.22709482,78.03125
149.3254592,73.65625
173.2051416,73.28125
183.3760573,82.0625
187.5584998,98.3125
111.2429229,119.28125
249.8418618,141.25
260.3379876,159.46875
225.0169447,168.5625
336.7317754,168.25
221.8308876,162.125
168.8464199,152.59375
173.1489268,141.28125
235.1505834,129.6875
220.9423109,120.125
179.7755978,113.1875
185.7394708,110.46875
206.3721275,113.46875
160.3623238,118.96875
164.6234315,121.4375
179.1190608,118.75
208.8273817,118.9375
202.0146137,146
240.326109,236.03125
319.3335895,402.375
410.5689385,517.84375
506.031243,527.875
487.0116607,491.875
411.4161602,459.75
381.4853294,439.0625
446.2331873,419.78125
391.4261779,393.5625
425.9660872,358.90625
429.087519,322.90625
478.9087124,295.125
380.2369694,277.95312
336.9574545,288.01562
314.713319,339.5625
310.3682383,391.0625
265.8111091,399.82812
339.944516,373.76562
310.9498444,332.125
276.1518769,289.9375
254.6786805,258.03125
324.0747555,247.65625
459.5320062,273.23438
724.9162961,394.8125
915.1837475,572.09375
815.5241629,658.03125
588.6033576,652.90625
580.1674424,612.7969
564.2192494,569
433.8918255,530.875
403.7182507,495.20312
409.1310019,450.70312
342.3520547,401.92188
350.2887855,356.78125
285.0412113,321.5
299.4568568,294
324.6201706,270.35938
337.4801088,247.59375
260.8695734,226.85938
288.7124685,224
335.8051239,265.40625
284.4879065,329.45312
336.055248,367.60938
352.400169,356.71875
317.2499755,322.5625
250.1319889,287.10938
232.3016153,254.625
297.025959,229.625
279.7369448,217.1875
284.7631405,216.98438
247.1822487,214.89062
180.6525946,207.78125
268.5499746,211.75
209.127083,224.70312
253.5083541,225.14062
242.78174,213.34375
230.8492733,197.71875
223.315365,182.45312
221.9348732,170.75
156.1463275,163.85938
225.902197,160.79688
224.2305586,161.17188
249.7658893,161.07812
254.2550253,155.90625
246.6792524,146.59375
223.6974658,135.625
210.3308966,124.0625
184.236787,112.57813
151.1041859,101.59375
147.944513,91.5625
186.4427149,82.5625
188.5670412,75.04688
229.3107197,68.875
137.159889,63.875
140.6518529,60.04688
103.0442666,57.03125
153.5312053,54.46875
132.9368895,52.25
89.29304789,51.04688
80.05884537,50.78906
91.7509394,51.14844
91.58112052,51.3125
120.1428066,50.64844
136.8233872,49.63281
150.8130394,48.44531
126.3677409,47.49219
117.3800279,47.77344
97.30704768,49.82031
149.5222607,53.14063
103.8013762,56.94531
104.4985478,59.40625
119.4917991,59.05469
128.0872499,56.61719
157.6585522,53.55469
173.4845311,50.82031
194.4578783,49.52344
158.8655462,49.53906
147.3383067,50.23438
268.4796314,51.55469
100.6882996,53.01563
154.7193946,54.21094
135.5998602,55.00781
127.5397295,56.38281
186.7400781,59.5
149.2031896,64.42969
155.2143238,72.00781
116.8889881,81.08594
103.0318889,86.80469
150.6786359,87.39844
97.62899991,84.29688
132.3052075,80.25781
125.1653013,76.625
114.5649571,72.78906
98.80232929,68.30469
81.05637204,63.52344
109.9299597,58.95313
101.8799794,55.07813
84.52507654,52.00781
79.31861233,49.70313
75.94117232,47.98438
109.2384174,46.64844
111.9846962,45.75
81.7263394,45.08594
78.9026364,44.82813
100.3516648,45.33594
134.7878433,46.67188
82.39661704,49.8125
98.02853139,54.09375
63.94419937,58.77344
45.78489519,63.39063
47.00722549,65.8125
49.68985693,64.96875
45.77508004,61.75781
31.6042619,57.64844
28.13939148,53.63281
62.2087667,50.28906
62.49756408,47.82813
35.7270129,46.05469
38.03165465,44.77344
89.71494116,44.29688
56.93097302,44.78125
89.98564299,46.14063
87.17255574,47.9375
77.39019006,49.01563
37.00457174,48.78125
48.75116572,47.55469
117.3469284,45.91406
95.00274114,44.35938
83.66397012,43.0625
77.3632185,41.95313
77.62863461,41.125
80.75145156,40.44531
48.84880188,39.89844
63.22719245,39.48438
79.90026279,39.09375
76.08744372,38.71094
136.457066,38.25
122.5181878,37.75
98.30192595,37.36719
94.40644137,37.03125
93.87222939,36.78125
89.53829628,36.71875
72.41394817,36.82813
52.88805352,37.04688
73.35906092,37.3125
54.18341425,37.54688
135.8801915,37.59375
112.6983345,37.42188
90.79359305,37.09375
34.38743277,36.59375
51.10724347,36.07813
55.41351799,35.59375
82.40244573,35.125
