Pre,runoff
261.7288201,254.375
333.5454031,234.75
206.636088,226.4375
243.9059145,220.15625
242.7333102,200.65625
267.1274951,177.125
264.1594874,154.8125
181.6678094,136.1875
305.3292859,123.78125
366.0071543,127.9375
410.1997592,163
204.5972651,215.03125
188.8232528,241.3125
266.6492297,237.15625
179.7689768,220.5
165.0878507,204.78125
156.7991543,190.25
150.0879595,178.15625
179.6938343,177.125
178.3322885,185.90625
181.1231569,193.03125
207.6522496,192.28125
214.9565135,185.15625
202.4140155,174.25
235.1614773,163.09375
233.2447383,153.75
206.6584629,146
149.4367134,139.1875
265.9487759,133.75
301.1929073,129.75
292.7468381,127.96875
254.2966246,130.5
134.2397667,143.59375
374.0834012,167.4375
234.0306723,190.15625
199.7833636,202.46875
158.4409906,197.875
139.5125307,184.25
179.5212704,169.6875
203.209357,157.3125
230.16724,147.5
177.7491079,140.09375
126.7955072,134.65625
193.905878,130.84375
113.1590058,128.40625
171.1440685,126.8125
127.540481,125.59375
210.298595,124.53125
203.4186315,123.5625
200.9991355,122.625
232.7494112,121.5625
217.3543935,120.5625
251.6490926,123.0625
630.78535,160.90625
302.5878498,251.71875
255.9030438,327.875
318.9084816,345.78125
298.2588095,323.28125
229.8057989,297.4375
207.1379791,272.125
179.1441359,248.5
92.62369914,225.65625
190.4333174,201.5625
134.3249796,180.9375
124.8075865,164.90625
170.2778713,153
175.744986,144.53125
181.5058611,138.90625
159.4654692,135.53125
182.6550428,133.375
139.9855471,131.875
188.8520526,130.5625
110.9052425,129.25
99.96540069,128
163.2792555,126.8125
231.825315,125.84375
172.7527433,124.96875
204.9991906,129.28125
272.5899488,164.9375
381.1486607,227.5625
308.4083237,258.15625
326.939038,258.15625
329.3495006,246.34375
351.1295715,233.875
375.1699909,227.34375
324.1136611,233.78125
353.6963271,233.0625
244.1090528,219.15625
226.9533968,201.625
291.6556729,184.71875
173.8240137,170.15625
158.3751914,158.9375
234.1386236,151.375
204.5960892,149.03125
256.9929902,153.375
191.2609758,153.59375
210.4995951,149.46875
182.4870545,144.90625
169.9355339,141.5
192.4823709,139.09375
254.3550581,137.53125
311.5731195,136.4375
183.0838546,135.3125
252.741284,133.8125
216.5924273,132.3125
207.2133675,131.09375
203.2656203,130
180.6088329,128.9375
190.3012379,127.78125
218.5002078,126.5
295.7294701,125.78125
227.2009856,125.53125
240.2910973,125.03125
196.1355665,124.35938
213.117889,123.09375
211.2025077,122.01563
216.0870084,122.14063
260.5083657,122.5
263.1248529,122.26563
286.0934995,122.03125
371.4058934,121.5
283.2913635,120.48438
283.1575202,119.95313
223.7714857,121.53125
247.753461,126.28125
243.5900571,132.70312
252.2634463,138.32812
254.8533359,143.42188
175.1349512,146.875
129.7176425,148.57812
160.7051128,149.28125
332.94546,149.71875
211.8212444,150.25
230.2388654,149.51562
165.5365466,145.71875
185.3932291,139.98438
235.4360271,134.1875
222.8365388,129.53125
222.6261953,125.73438
156.1378592,122.35938
233.3082818,119.25
233.5801163,116.54688
183.4022135,114.35938
206.642577,112.51563
176.3250022,110.92188
211.838627,109.48438
279.2607981,108.0625
255.1104177,107.10938
311.2371214,109.89063
572.2830342,119.875
223.1851836,128.48438
173.5231228,132.89062
227.1579889,132.65625
242.7888574,127.42188
165.7627118,121.39063
231.2387349,116.76563
169.6667354,113.4375
191.6882374,110.90625
224.2986167,108.90625
251.3995368,107.57813
281.6468439,107.96875
374.5947639,108.90625
258.9260854,108.67188
425.5586007,109.625
304.7189518,139.70312
480.7861596,280.82812
379.1344471,389.28125
444.001483,369.54688
477.7554851,323.89062
358.5027561,282.76562
291.0762126,246.53125
261.0069214,216.51562
187.3814438,194.04688
192.258194,176.84375
331.4052142,162.15625
249.5437329,150
304.576599,141.89062
272.0975508,141.25
340.6535951,147.15625
395.6810732,161.59375
589.6455914,175.78125
410.3097416,175.00781
282.3142004,166.875
378.7857275,161.88281
495.9527457,157.45312
465.3792543,155.41406
364.962535,159.32031
530.0291262,161.375
528.2809529,158.52344
344.4234012,153.25
339.0091182,147.27344
347.5711779,140.96094
251.9687772,135.55469
