Pre,runoff
41.61335,41.42969
43.78374,39.79688
39.44022,37.82813
40.0946,36.92188
37.860836,38.07813
39.240757,39.19531
41.703465,38.85938
42.260975,43.00781
47.470295,54.53125
55.779682,66.29688
67.579704,82.86719
80.793686,99.96875
97.28266,95.3125
92.40461,85.63281
83.20009,76.53125
76.05674,70.53906
70.09348,66.41406
67.06026,60.45313
62.002846,54.32813
59.841755,51.14063
55.015697,55.22656
55.868576,61.21875
62.347755,58.83594
60.340046,54.66406
57.503876,60.875
61.990784,75.70313
74.163185,76.30469
76.95215,69.57031
69.95927,62.24219
60.014942,55.5
53.73824,49.61719
49.007534,44.75781
44.747173,41.14844
40.214836,38.4375
37.293575,36.14844
35.55658,34.39063
34.756947,33.22656
35.31568,32.51563
32.114246,32.05469
31.078455,31.67969
30.577702,31.35156
30.328228,31.03125
30.297075,30.72656
29.892054,30.41406
29.60517,30.09375
29.729546,29.84375
30.045658,29.59375
30.179224,29.35938
30.104956,29.375
29.519892,30.48438
29.821875,31.29688
30.557114,30.35938
31.800657,29.90625
35.97192,34.90625
38.205128,49.5625
54.92667,60.78125
65.67497,58.92188
60.092587,53.07813
53.39255,47.26563
48.866207,42.20313
42.578197,38.51563
39.12196,37.54688
37.557175,38.09375
37.65572,36.35938
35.97025,33.75
33.741966,31.65625
31.674778,30.28125
30.244917,29.40625
30.224703,28.85938
29.339533,28.46875
29.01862,28.14063
30.538727,27.84375
29.129251,27.67188
28.949589,27.79688
28.946115,29.15625
29.146551,30.625
32.405396,29.6875
30.536047,28.32813
28.677198,27.53125
28.52973,28.39063
31.182219,37.96875
41.008526,59.46875
59.75022,70.75
71.28797,67.6875
70.7837,61.21875
65.55613,55.8125
60.066048,58.75
60.245007,67.9375
68.82629,70.28125
70.58552,68.25
68.51187,62.75
63.63613,57.84375
59.378574,57.5
59.07213,63.5625
65.14006,69.46875
74.18635,69.625
72.55726,82.96875
87.41679,118.8125
119.18851,147.5
145.23015,146.53125
146.92516,133.28125
136.44823,125.5625
125.98118,133.65625
133.40985,146.46875
145.46587,144.25
143.50873,143.5
143.63068,151.3125
154.87251,156.46875
158.15659,167.9375
164.65686,174
171.67625,160.15625
159.70639,156.46875
156.92036,170.875
172.53253,191.46875
192.21756,201.0625
203.1472,195.5
193.67522,187.25
184.60623,188.03125
183.91037,185.0625
180.43167,171.03125
167.02132,158.28125
154.49744,147.6875
144.37433,136.15625
135.82472,124
125.21041,117.9375
115.1598,114.59375
112.779015,111.25
109.91167,112.28125
111.90574,113.21875
114.51565,120.5
117.54615,128.75
124.43306,121.625
117.72058,110.125
107.38659,99.15625
96.60097,89.25
88.04676,80.34375
81.689186,72.59375
74.91153,67.40625
68.40351,62.875
67.42127,59.5625
62.717796,64.375
65.246056,74.625
73.00482,72.84375
72.62879,67.84375
69.13552,72.0625
74.749596,110.09375
111.92684,146.09375
148.009,168.375
167.67763,222.03125
218.4744,261.4375
258.42072,266.375
264.395,251.25
249.44379,234.5
232.8693,249.15625
245.63666,313.59375
308.21707,334.53125
327.0273,294.71875
283.84946,266.21875
256.45523,244.09375
236.49841,222.375
216.72073,200.84375
193.56783,181.09375
174.01834,163.28125
157.2268,147.25
142.89224,132.875
128.78783,119.90625
117.18912,108.96875
107.973076,114.65625
113.837585,128.78125
130.13202,123.21875
123.00459,117.25
117.054695,112.25
112.778175,105.21875
106.30335,96.625
97.03111,88.84375
91.63059,83.625
87.10104,86.46875
85.94878,108.9375
108.43862,126.84375
127.30681,140.78125
141.27032,207.9375
206.89447,260.03125
257.13675,252.59375
253.29065,240.4375
242.60332,255.34375
254.52377,265.0625
258.18997,248.5
241.8425,224.3125
219.51111,202.5
196.87076,183.15625
183.54231,165.5625
167.90393,151.1875
153.17554,142.9375
144.49889,144.28125
147.8796,179.46875
179.77876,225.8125
228.4103,288.21875
288.18668,339.34375
335.22464,340.375
336.67236,355.4375
348.91534,343.84375
337.01633,301.6875
294.904,276.375
272.2294,261.3125
259.9431,248.5
248.4973,242.65625
246.51202,268.09375
270.5134,289.53125
289.77414,290.1875
288.34592,328.46875
327.73184,452.25
448.95428,548.28125
540.31226,550.4375
541.6595,519.25
511.83762,504.0625
495.90335,540.8125
531.97845,577.3125
568.78125,577.96875
568.76514,593.4375
583.3066,619.84375
608.9545,654.3125
640.10583,642.15625
629.5728,599.6875
590.63794,639.125
629.7136,729
715.39856,766.3125
753.17206,768.1875
756.1922,855
839.7847,1035.2188
1013.0902,1027.5938
1005.3836,926.15625
908.8065,916.875
900.37573,1038.0938
1017.0185,1060.5625
1037.8374,1012.84375
991.0366,956.78125
933.2778,885.6875
861.08014,801.75
780.04913,721.40625
703.1933,649.90625
632.8618,587.0625
573.2087,530.5
517.6985,479.34375
468.3812,432.59375
424.19598,391.8125
384.6301,363.875
358.1071,338.34375
335.02658,304.90625
302.09402,278.6875
275.52765,259.40625
256.3528,246.5625
240.41974,233.75
225.98196,216.14062
208.54266,196.9375
190.92143,178.09375
174.13129,160.9375
157.2035,145.48438
143.47696,131.92188
133.09506,119.3125
121.60241,107.67188
111.04815,97.07813
101.4705,87.6875
91.943855,81.03125
84.147354,81.15625
82.76334,84.09375
82.8498,82.51563
77.78366,76.14063
72.36936,68.98438
65.7031,62.34375
59.13354,56.32813
53.649853,51.14063
49.852924,46.98438
47.417713,43.875
45.168697,41.9375
41.341095,41.79688
41.62763,41.875
43.402203,41.42188
43.36336,40.95313
42.463566,43.25
41.649952,46.96875
46.08097,46.875
46.6347,45.875
47.1953,49.15625
46.60689,60.875
57.25443,67.98438
66.40292,64.82813
65.37907,59.0625
56.117287,53.32813
51.130466,48.71875
48.163357,45.40625
45.3506,42.59375
44.054855,40.14063
42.46133,38.40625
40.273273,37.39063
37.41128,36.78125
38.753094,36.28125
40.13277,35.84375
38.994785,35.42188
38.37183,35.04688
38.293488,34.71875
36.70958,34.45313
37.473934,34.15625
37.384373,33.84375
36.848026,33.70313
33.91893,33.67188
33.097363,33.875
34.182636,34.42188
34.614925,36.54688
34.873005,39.5
38.877285,38.64063
39.98809,36.46875
39.4056,34.82813
36.517033,33.76563
34.087704,32.9375
31.671167,32.25
32.3768,31.73438
32.78158,31.35938
30.997793,31.01563
30.605404,30.67188
30.199257,30.39063
30.481197,30.10938
30.799707,29.82813
30.474821,29.54688
