Pre,Pre,runoff
49.60942,110.4733691,45.921875
47.341614,102.9180244,44.375
46.087524,91.71167329,43.8125
45.730194,111.6312403,43.648438
45.381382,108.1660263,43.351562
44.815666,72.10863986,42.773438
43.98324,99.52678829,41.820312
42.52674,97.42286804,40.828125
41.096375,75.67377267,40.007812
40.548084,71.71038271,39.34375
40.132915,89.33585997,38.757812
39.896076,92.92918882,38.234375
39.336246,86.59361463,37.796875
38.70509,86.70355089,37.429688
38.593483,83.71739243,37.054688
38.388046,66.07917736,36.640625
38.31229,84.95082606,36.304688
38.25286,73.7255816,35.953125
37.54715,71.1045199,35.523438
37.600616,97.46893245,35.078125
37.752525,116.789723,34.703125
37.21314,97.63102776,34.320312
36.37353,127.4868169,34.023438
34.934055,124.9417831,33.820312
34.11409,79.19975573,33.65625
34.364708,52.29862131,33.507812
34.72106,62.49304296,33.328125
34.859367,75.57381501,33.3125
35.27068,90.82790034,33.757812
35.83037,134.7251017,34.882812
36.45943,148.9410535,36.578125
37.19734,129.4483497,38.109375
38.287483,69.98224145,38.671875
39.274315,72.08789037,38.140625
38.894844,75.9639829,36.96875
38.06377,78.95843007,35.59375
37.16907,73.02147316,34.21875
36.22918,60.67665683,33.046875
35.296436,66.5559889,32.109375
34.398174,69.0373725,31.328125
33.221924,113.8655914,30.765625
32.382473,86.0378941,30.328125
31.912233,59.33882476,29.96875
31.803305,64.02027712,29.578125
31.923471,82.30281496,29.109375
32.192856,107.0801717,28.859375
32.197468,155.8794044,29.609375
32.56287,169.9951602,31.6875
34.10885,100.4350949,35.59375
37.899635,103.0188796,42.53125
44.503532,158.2943675,50.34375
51.24418,93.61051438,55.6875
55.811653,86.93029373,57.703125
57.350185,78.82288524,56.734375
56.90123,90.66184905,53.53125
54.571465,91.29591898,49.1875
50.6681,103.3730226,44.921875
46.281277,97.75658293,41.09375
42.538525,61.11228522,37.9375
39.558838,82.1708715,35.390625
37.44113,79.20736295,33.65625
36.1482,68.44143287,32.34375
34.59395,80.97111354,31.109375
33.19871,99.4235783,30.140625
31.990864,72.11496166,29.375
31.724585,75.757369,28.78125
31.65246,109.4277613,28.46875
31.648624,102.5008683,28.25
31.467987,96.84125082,27.984375
31.223312,94.75123743,27.84375
30.822739,120.6038607,27.75
30.25773,78.86624584,27.625
29.863647,110.1180847,27.46875
29.486439,71.32847583,27.28125
29.663225,66.05469907,26.78125
29.611197,27.6904283,26.03125
28.948097,65.7481275,25.21875
28.183065,62.64855052,24.46875
27.346434,84.5501643,23.875
27.096241,86.36343662,23.40625
26.962807,124.015741,23.78125
27.166647,130.0811397,25.59375
28.731632,95.75201088,29.5
32.682518,107.0437257,36.71875
39.320324,150.6852513,46.9375
47.83417,68.37763305,56.96875
56.839825,89.64093559,65.09375
64.96467,58.75150905,69.96875
69.463524,95.52401032,70.53125
70.238434,138.5618229,67.6875
67.54566,100.7235377,63.1875
63.564392,92.85729421,58.90625
59.664703,109.3409181,55.53125
56.355103,110.7830323,53.40625
54.466106,96.7923053,53.8125
54.877747,91.61249684,56.03125
56.701485,82.70694512,58.90625
59.5035,80.34784221,60.5
61.310577,98.03687551,59.96875
61.07603,133.3701742,57.71875
58.645737,108.0126186,55.84375
57.23465,106.6820863,56.40625
57.85727,132.1969999,59.78125
60.73864,136.7682363,65.96875
65.66278,103.0195334,74.34375
72.809906,88.9882493,80.71875
79.04297,74.11326177,81.4375
80.09658,72.09898816,77.375
76.43898,75.97496988,70.9375
70.67499,109.4376346,63.6875
64.588005,83.32039854,57.34375
58.5929,75.71800315,52.25
53.734833,111.3790661,48.40625
50.394745,123.1457475,45.75
48.008938,111.9782802,44.90625
47.655113,180.7442912,47
49.549873,166.7604789,53.5
55.25439,157.8112064,63.25
63.451668,154.7016314,70.8125
69.91181,94.27045329,73.59375
72.84514,69.14669375,72.71875
72.17398,105.2273673,70.0625
69.87018,124.0566527,66.59375
66.16836,87.32558666,63.125
62.835648,66.72328128,60.28125
60.907936,89.94071994,58.5625
60.03033,125.8908185,57.53125
58.750793,132.5834113,56.5625
57.676445,118.6781755,56.125
57.38421,106.7132853,55.53125
56.855797,81.54110661,54.46875
55.251873,63.71825437,52.90625
53.39008,62.26122495,50.9375
51.9117,79.77803752,48.71875
50.37834,83.74991565,46.84375
49.22103,129.9576069,46
48.69432,151.4316898,46.84375
49.26295,106.4932355,49.46875
51.31361,93.99053747,53.59375
55.32188,109.1619019,57.875
59.57246,143.4305664,60.65625
61.98522,123.0808562,61.375
62.24116,125.7119907,60.5
61.40148,180.6603514,58.5625
59.79024,171.0123338,56.40625
57.688812,77.83245052,54.5625
55.65163,109.6804451,52.75
54.32145,102.8562302,52.09375
54.153267,99.12094055,53.65625
54.958344,123.0075543,57.28125
58.148224,88.96094531,63
63.910976,123.7289161,67.5
67.91455,125.1084549,68.21875
68.75625,120.3261334,66.03125
66.93823,136.323006,62.53125
64.10228,159.0907488,59.9375
61.870007,187.2698243,60.53125
62.49001,182.0427602,64.90625
66.55289,241.5275735,82.34375
82.73398,228.7727734,224.59375
214.3825,301.8384877,465.03125
436.76086,512.0323598,544
509.83047,506.6134475,497.21875
466.73627,475.8635633,421.71875
396.76523,432.9058676,351.625
331.66922,367.3345239,304.125
287.52942,344.3958652,270.5625
256.40436,225.0237042,243.875
231.71559,274.5686884,224.1875
213.14427,230.4172629,206.71875
197.44798,181.1644558,193.03125
184.9023,245.6944691,185.84375
177.65753,197.918427,184.625
176.51794,191.1764233,182.03125
174.32791,229.0291029,173.46875
166.39255,162.6496761,161.375
155.2637,161.0146942,148.40625
143.60631,202.7982295,136.40625
132.63924,197.4931872,126.65625
123.14731,207.8521947,118.25
115.060684,171.4266697,111.34375
108.78693,182.0370867,105.46875
103.23071,134.1322482,99.65625
97.84391,96.02691801,93.84375
92.76988,170.4924387,88.0625
87.829895,168.4162601,82.90625
83.00623,162.5589546,78.03125
78.40151,183.8732028,73.65625
74.6258,189.1999199,73.28125
74.47123,233.4160926,82.0625
82.63805,197.1013461,98.3125
97.6433,192.7746933,119.28125
117.19498,238.5249096,141.25
137.47704,280.6764283,159.46875
153.93446,224.3126701,168.5625
161.89378,186.2043812,168.25
161.48225,207.9462516,162.125
155.7696,215.9833778,152.59375
146.96506,228.800033,141.28125
136.59908,231.515739,129.6875
126.17792,175.0688831,120.125
