Pre,Pre,runoff
19.83649064,58.65027076,19.367188
17.68498832,58.46554443,19.203125
18.93494881,57.24178401,19.03125
18.19609001,57.95241084,18.84375
17.74675282,58.45211792,18.679688
19.42219553,58.98746081,18.492188
18.04984594,57.39479667,18.546875
22.01376087,53.98259443,19.359375
22.46419756,42.52662087,20.882812
23.09193238,43.31366992,22.109375
23.45123214,43.35271659,22.640625
24.86813535,45.92295964,23.023438
25.24869154,51.25754364,23.390625
24.36604554,51.77010174,23.171875
25.22743622,51.56159017,22.125
21.6753551,48.5500872,20.898438
17.53848584,48.69153703,20.078125
22.41031333,56.64283673,19.640625
21.87398326,58.6794877,19.367188
18.61583674,55.13593316,19.101562
21.5608756,53.9573262,18.851562
19.2553347,52.30829107,18.59375
19.09859909,53.32907343,18.34375
28.28875075,55.45401711,18.171875
14.48786453,33.75958197,18.070312
15.9381066,29.336924,17.945312
16.07082704,30.89850419,17.789062
14.6741419,34.70315193,17.601562
17.55937152,42.02514306,17.414062
16.94718033,48.34741902,17.226562
18.25672955,49.76133082,17.1875
22.11512373,45.36854384,17.5
22.86562504,36.91158744,17.75
17.39527469,29.2784713,17.5
11.77132657,27.98337949,17.140625
19.41568812,37.42295916,16.875
18.09077068,32.74241188,16.671875
14.74378889,27.56902572,16.484375
13.93156208,29.48291463,16.296875
17.58541832,34.77376618,16.109375
13.60508041,43.68373789,15.921875
18.8375568,50.72790247,15.765625
20.76854094,39.69374407,15.625
12.00818728,31.09005665,15.46875
13.5745595,37.57547823,15.3125
13.43697814,44.88804469,15.15625
14.6183807,52.78832541,15.015625
24.44551009,55.54852506,14.921875
14.94544499,47.08341227,14.8125
9.921928177,45.44081815,14.65625
16.67117127,53.2107404,14.59375
15.39369511,50.93467431,14.609375
22.31191975,52.72173292,14.6875
14.04337194,43.8546415,14.671875
11.28860564,44.35150435,14.5625
12.63476561,48.85108809,14.390625
12.79581818,57.13043648,14.203125
15.79210628,59.92255343,14.046875
12.6065032,57.73010091,13.90625
13.48632849,55.56294318,13.78125
12.15242131,55.49421697,13.625
15.1466277,57.95666058,13.515625
11.94111006,57.10322931,13.390625
11.3948999,62.12218181,13.25
12.96943875,58.45106877,13.4375
14.49537517,48.66105845,16.125
20.30990635,47.00219581,24.359375
26.68814713,54.18634275,36.609375
34.10386599,64.57834821,39.375
41.53963498,69.53314738,35.6875
34.3550188,63.89093556,31
28.57954342,58.60030536,27.21875
33.6862231,62.37618769,25.25
24.47998829,55.82592221,24.75
23.00981065,51.34190977,23.1875
24.40658848,52.59324035,20.90625
14.59390488,48.8955731,18.78125
15.69832129,57.48557725,17.375
17.27683928,63.72574475,16.625
15.22969428,59.63742708,16.03125
14.59287094,57.21170827,15.8125
18.57897691,56.50931531,16.90625
20.06269949,52.09666303,20.71875
20.17955065,55.52057419,26.25
26.15421197,63.37607994,27.9375
30.57929251,65.37993711,27.625
26.74318786,57.47836598,27.34375
27.48814128,53.81993132,27.21875
25.78059037,57.94784238,28.8125
28.78922699,62.91050357,35.9375
37.67975173,68.91068931,51.28125
49.47851304,72.88109892,60.5
58.48562887,79.81564243,59.28125
57.39943154,79.5010291,56
53.45508699,77.67620538,53.59375
51.83963363,79.90270449,51.90625
49.84725076,79.56802001,48.5
51.04954115,75.07524691,44.96875
