Pre,Pre,runoff
52.135845,63.06004412,45.921875
49.784187,74.79532423,44.375
48.47758,64.34961495,43.8125
48.11244,68.84006677,43.648438
47.71248,65.35461309,43.351562
47.143284,71.94856132,42.773438
46.31316,52.47795892,41.820312
44.67139,61.18356205,40.828125
43.293377,56.91551479,40.007812
42.691105,63.31639584,39.34375
42.297535,69.49225441,38.757812
42.033665,65.23836056,38.234375
41.38674,68.47740788,37.796875
40.79823,69.25453013,37.429688
40.65456,88.55569594,37.054688
40.4268,77.50941233,36.640625
40.42548,83.2900583,36.304688
40.268093,57.07855754,35.953125
39.570896,74.61395877,35.523438
39.714863,86.13097036,35.078125
39.75195,56.94405988,34.703125
39.24298,69.30161401,34.320312
38.310497,40.27956082,34.023438
36.767395,68.07577652,33.820312
36.011227,32.51006975,33.65625
36.326134,56.79410675,33.507812
36.682274,63.465842,33.328125
36.839962,66.3691161,33.3125
37.26666,77.10164755,33.757812
37.795452,54.43355775,34.882812
38.38575,80.017291,36.578125
39.092667,55.78222998,38.109375
40.363056,39.56434074,38.671875
41.346367,68.06149843,38.140625
40.98839,70.51131178,36.96875
40.096268,74.515148,35.59375
39.162766,78.90289126,34.21875
38.169964,66.01674607,33.046875
37.236794,68.74404292,32.109375
36.283886,47.16254467,31.328125
35.08743,52.90323195,30.765625
34.20536,80.49671769,30.328125
33.767815,67.246534,29.96875
33.68749,66.84588332,29.578125
33.858067,83.47123538,29.109375
34.075253,56.59305837,28.859375
34.040012,30.64858881,29.609375
34.397366,55.45003044,31.6875
36.036472,78.21482835,35.59375
40.00461,69.82185264,42.53125
46.785183,60.07300194,50.34375
53.878376,90.95843649,55.6875
58.58494,56.70614168,57.703125
60.21374,74.7273856,56.734375
59.807926,89.68539877,53.53125
57.32561,91.10860847,49.1875
53.195435,44.68438016,44.921875
48.66491,62.10032917,41.09375
44.787422,90.60385023,37.9375
41.663296,78.01445869,35.390625
39.470547,81.47804369,33.65625
38.118656,74.29053829,32.34375
36.59683,76.49156281,31.109375
35.015358,47.92876305,30.140625
33.870094,84.86114618,29.375
33.622265,81.88878931,28.78125
33.552517,59.9344735,28.46875
33.508205,55.91357505,28.25
33.304615,80.42935528,27.984375
33.063488,61.92457909,27.84375
32.607475,49.96626556,27.75
32.119514,86.17239176,27.625
31.661137,46.92780954,27.46875
31.29986,84.17648518,27.28125
31.500797,108.3220492,26.78125
31.35328,97.8896068,26.03125
30.726303,81.75754951,25.21875
29.924553,60.60258754,24.46875
29.051489,58.18684047,23.875
28.818235,66.49760223,23.40625
28.625082,29.59416312,23.78125
28.884064,37.90933518,25.59375
30.535694,66.02895751,29.5
34.56571,84.33325045,36.71875
41.396183,35.88813307,46.9375
50.2419,80.65445257,56.96875
59.768986,87.77790882,65.09375
68.13074,87.87963394,69.96875
72.91967,89.96252768,70.53125
73.678734,40.74836622,67.6875
70.86521,60.89306649,63.1875
66.716156,73.1861393,58.90625
62.63666,73.34542,55.53125
59.199947,109.9575297,53.40625
57.192093,83.50552051,53.8125
57.654373,87.19445213,56.03125
59.558544,84.1284594,58.90625
62.458794,102.3623869,60.5
64.42098,108.0678915,59.96875
64.06483,60.56486171,57.71875
61.59743,62.61441222,55.84375
60.10474,50.94863873,56.40625
60.720306,47.35967586,59.78125
63.742764,71.99105759,65.96875
68.85612,82.85548817,74.34375
76.32836,94.16437328,80.71875
82.82053,129.2045751,81.4375
83.94358,118.8941585,77.375
80.102684,126.6196602,70.9375
74.156334,174.4526262,63.6875
67.70754,127.0406559,57.34375
61.511448,103.4043158,52.25
56.502956,114.2482019,48.40625
52.938442,90.43696785,45.75
50.462723,81.83185982,44.90625
50.130756,44.63088859,47
