Pre,Pre,runoff
248.3515,142.5157534,253.03906
240.13611,141.4760812,246.82031
234.33511,126.9728519,239.20312
227.24031,148.1960039,230.72656
219.31909,147.9891089,224.83594
213.79073,152.1494989,219.39062
208.6588,134.9575359,215.20312
204.6352,111.6710588,221.42188
210.39995,107.9589991,231.64844
219.98868,103.8298169,231.91406
220.2434,103.5071948,225.77344
214.49327,106.1093075,219.41406
208.5117,86.66515187,211.84375
201.40068,77.76553652,201.00781
191.2318,86.92063811,188.90625
179.92802,94.34791166,178.02344
169.77702,116.8615167,170.125
162.39842,111.5821293,165.41406
157.99274,113.7521344,163.63281
156.28847,109.1584894,165.83594
158.30913,103.4458603,166.63281
159.06131,109.0814759,163.40625
155.9918,89.42995162,162.59375
155.11324,63.14478206,164.60156
156.9601,61.2012672,165.3125
157.67441,72.739427,162.58594
155.13725,74.5702088,156.74219
149.6893,89.16365693,152.14844
145.38187,78.75018569,147.77344
141.29385,80.56765042,143.27344
137.05484,77.9938015,140.28125
134.1072,45.83680845,141.0625
134.75664,37.88004629,142.92188
136.53236,41.77705714,140.64062
134.3853,33.87847376,136.57812
130.55171,15.53812704,131.95312
126.18986,18.53855752,126.5
121.16296,29.62298288,121.515625
116.47924,53.72653158,119.046875
114.31133,48.39734531,120.28125
115.55805,68.00160267,126.046875
120.869225,56.39554317,136.92188
131.0249,56.3080715,148.53125
141.97734,65.28185145,152.26562
145.60995,105.4245026,148.92188
142.56606,117.1209961,142.5
136.53305,122.8769924,136
130.42319,109.5573943,131.45312
126.18086,126.5165621,131.70312
126.36324,107.9708884,140.9375
135.01387,107.2194047,154.53125
147.8211,113.6733229,165.25
157.895,130.8786897,170.59375
162.92967,131.3154375,170.9375
163.28459,144.9093765,175.9375
167.98103,134.9149026,184.32812
175.86874,131.484683,187.25
178.65063,139.0825048,182.96875
174.62839,145.667015,177.15625
169.17668,145.6498816,174.9375
167.10178,153.3812611,180.98438
172.77792,151.1303895,188.82812
180.18794,156.8695927,191.90625
183.05727,153.9157186,193.5625
184.56427,160.5049958,193.6875
184.7596,168.2621087,193.78125
184.92647,164.012816,198.10938
189.00278,199.419661,207.98438
198.27257,173.6430854,223.23438
212.58604,202.4852424,247.09375
234.96315,197.0015187,278.03125
263.9613,214.6254458,322
305.28223,227.823182,349.34375
330.97443,245.2479936,352.5
333.9501,248.6725087,345.53125
327.41345,255.5792639,333.59375
316.21222,257.1693861,320.21875
303.7829,256.6172748,308.84375
293.18152,290.3964083,304.5625
289.20853,289.266112,309.15625
293.40466,263.1889016,335.9375
318.3446,244.0425986,395.59375
374.1757,233.4242907,432.28125
408.5335,236.345933,434.46875
410.61465,229.2430912,422.0625
399.0213,235.3852225,405.1875
383.25665,240.3486731,382.03125
361.55478,245.7837588,359.375
340.3733,264.4649384,339.1875
321.47968,252.757046,333.40625
315.99954,249.5924273,352.53125
333.94934,256.9100502,373.28125
353.46606,264.9117407,374.8125
354.92758,274.3285501,367.84375
348.43253,283.2152921,365
345.79297,287.221248,362.53125
343.52432,295.926675,361.3125
342.44244,298.5087987,363.1875
344.1723,327.0507212,376.21875
356.55304,330.070013,404.65625
383.32663,371.4004854,430.6875
407.73254,374.817608,465.34375
440.08667,340.7374927,526.65625
497.38873,300.8545244,579.25
546.5731,275.6100445,609.9375
575.36694,289.4778908,602.90625
568.85815,325.2521428,564.6875
533.1037,327.5722752,518.78125
490.0916,337.9344764,483.75
457.22696,318.5249679,460.78125
435.66028,327.0099426,443.6875
419.66406,333.4938876,424.25
401.5613,349.0653848,399.71875
378.67734,375.2206962,380.96875
361.03455,343.1309624,400.03125
378.71954,322.5856065,491.4375
464.42938,325.2122717,578.9375
546.57684,362.34728,596.40625
562.9626,361.013705,577.28125
545.0119,369.8771621,546.125
515.8285,354.6083814,514.71875
486.41003,374.2211688,490.25
463.4823,363.8429551,489.59375
462.84186,350.2861517,493.59375
466.51843,340.1645385,506.03125
478.16785,340.5384305,525.90625
496.88525,366.0498256,531.03125
501.78214,386.8915196,526.09375
497.10223,362.076642,547.8125
517.41296,354.6385383,595.125
561.86127,406.4391094,604.46875
570.71173,399.9947153,598.9375
565.5132,411.3640499,588.375
555.56647,399.5041188,578.46875
546.3092,417.5049536,565.9375
534.60925,424.6156282,546.78125
516.65466,416.2562448,517.5625
489.29575,421.0701386,491.25
464.60934,400.0980227,483.625
457.33063,370.8219534,512.09375
483.98724,388.2111371,585
552.50085,420.2751976,652.0625
615.4022,418.867965,714.15625
673.7143,497.0895485,750.5625
708.19226,520.2619965,717.625
677.53345,543.7832503,665.0625
628.2716,548.9182482,639.875
604.44763,509.4853382,705.15625
665.4067,464.8906894,959.625
904.1384,563.3154147,1207.8125
1137.1836,679.4822127,1207.9375
1137.3176,699.051366,1143.5938
1076.9423,684.516492,1057.125
995.95447,662.5985172,965.375
909.86273,659.6090353,910.25
858.08826,626.0406798,898.09375
846.6486,608.8550417,882.28125
831.81604,611.9569315,863.59375
814.3079,617.2853071,853.1875
804.4601,575.9646558,868.96875
819.12396,560.1170763,896.53125
844.9935,563.7378781,869.875
820.01575,563.6312881,825.875
778.73584,552.5597061,798.96875
753.5032,549.3964885,783.53125
739.02185,539.3945954,755.1875
712.3856,521.9358374,716.5
675.98303,481.1492032,705.71875
665.8327,482.6139741,715.3125
674.8467,483.4052055,688.6875
649.78265,483.2273065,649.09375
612.6676,460.2562958,615.375
581.10913,470.409347,577.625
545.74677,457.9967708,543.8125
514.04,472.3923093,525.90625
497.2902,478.2791479,523.5625
495.0841,465.6439711,525.71875
497.05008,460.9153974,524.9375
496.09216,403.6299817,540.28125
510.34244,407.1260727,582.6875
550.24725,420.0859831,583.875
551.58624,444.2410921,550.125
519.9563,457.7538077,519.03125
490.73178,446.1098853,505.09375
477.61328,434.4284936,515.59375
487.50854,455.6744233,529.34375
500.5019,466.5467564,520.0625
491.84796,476.8077318,501
473.9795,485.2066927,484.9375
458.95334,490.1993394,473.09375
447.88782,489.9132493,470.5
445.4419,469.3482248,495.75
469.00845,442.5938587,556.5625
525.9645,465.4678869,653.71875
617.17053,513.439894,674.21875
636.44226,532.2521093,640.75
605.00183,509.1191855,595.53125
562.55566,497.0323838,550.28125
520.19257,480.2647256,511.28125
483.61676,464.9754756,480.375
454.56836,455.8327871,464.53125
439.6978,461.178643,468.875
443.8101,475.0104879,468.46875
443.5276,497.2552779,457.6875
433.5461,496.9679601,452.90625
429.0282,475.9346765,456.40625
432.15396,468.9709434,460.53125
435.9969,461.7386004,453.59375
429.42816,464.7869016,446.46875
422.74237,439.2938142,452.84375
428.74292,457.2671075,448.03125
424.2717,473.3314163,426.9375
404.5517,472.5290295,409.34375
388.0636,445.9230193,414.25
392.60858,446.1216811,465.46875
440.65698,471.0471519,522.0625
493.8694,513.228689,559.6875
529.37646,550.100345,601.9375
569.25867,586.579561,612.34375
579.08594,576.6633883,591.1719
558.98553,533.4670851,584.8906
552.85345,533.6668678,605.1406
571.9486,567.1344513,663.5
626.92883,591.2353046,710.2031
670.863,611.6832777,728.59375
688.0814,603.8772333,736.875
695.8087,620.1725758,727.9531
687.476,613.8102192,717.125
677.3666,620.9334902,718.7031
678.77234,593.4213322,738.5156
697.2142,623.9214243,807.875
762.40247,645.8476722,911.8906
859.915,678.3532242,962.4844
907.3187,717.8978214,1015.1406
956.94275,760.3950185,978.8906
