Pre,Pre,runoff
55.841248,71.1181996,45.921875
53.300636,80.00332318,44.375
51.88763,88.8267967,43.8125
51.473873,72.98848453,43.648438
50.989994,61.91925182,43.351562
50.339336,59.72455464,42.773438
49.397114,73.89998809,41.820312
47.59585,80.6059503,40.828125
46.08227,61.22700023,40.007812
45.44765,71.48324095,39.34375
45.029594,59.45929921,38.757812
44.77261,57.63827561,38.234375
44.052696,62.0479762,37.796875
43.391712,60.27901746,37.429688
43.259003,74.98117203,37.054688
43.00105,85.24356279,36.640625
43.01708,56.66631873,36.304688
42.85288,70.22585537,35.953125
42.06196,80.18110389,35.523438
42.28594,91.28457186,35.078125
42.378414,70.21477975,34.703125
41.79569,69.4418628,34.320312
40.699055,72.99889528,34.023438
38.98953,159.4758969,33.820312
38.140343,87.89580136,33.65625
38.479774,51.69708569,33.507812
38.88884,60.45157894,33.328125
39.09509,58.40816739,33.3125
39.605312,62.39652323,33.757812
40.19158,44.33013187,34.882812
40.826748,74.80535269,36.578125
41.52141,112.3364568,38.109375
42.91767,72.27184883,38.671875
43.993797,92.84396357,38.140625
43.582584,74.72546855,36.96875
42.65879,66.54843709,35.59375
41.681652,82.63479564,34.21875
40.589104,73.81133875,33.046875
39.557735,68.86667266,32.109375
38.497524,76.90742793,31.328125
37.177723,78.83315194,30.765625
36.265545,68.30774413,30.328125
35.75693,76.72836735,29.96875
35.64503,77.05274636,29.578125
35.900394,85.6426067,29.109375
36.212723,89.13552355,28.859375
36.190334,58.53009348,29.609375
36.56571,48.84632801,31.6875
38.295105,53.32048775,35.59375
42.63322,82.13703516,42.53125
49.9828,51.98830984,50.34375
57.665684,54.9394906,55.6875
62.737255,70.76012276,57.703125
64.5243,70.59843191,56.734375
64.120186,88.22770448,53.53125
61.493073,79.9804572,49.1875
56.977043,77.55381457,44.921875
52.005154,74.19193806,41.09375
47.79047,78.70398431,37.9375
44.36257,82.45142449,35.390625
42.03432,70.88140614,33.65625
40.542324,48.188525,32.34375
