Pre,Pre,runoff
14.12142489,63.03794698,19.367188
12.65407791,58.31398819,19.203125
14.25238153,62.65296951,19.03125
14.17824603,60.47577178,18.84375
13.89671507,60.03074022,18.679688
15.93876758,62.96343492,18.492188
14.60730925,55.95389684,18.546875
16.96880585,43.49279632,19.359375
13.74887085,48.4198217,20.882812
14.28481828,49.70360522,22.109375
15.22890797,50.20345839,22.640625
17.12496818,53.54002417,23.023438
16.79178162,56.4013897,23.390625
15.29975047,58.07246591,23.171875
16.93757415,58.60253647,22.125
15.11605726,55.61719815,20.898438
12.49370568,52.25918005,20.078125
17.89535749,61.90027029,19.640625
16.92056082,61.57698041,19.367188
13.87698838,58.72871824,19.101562
17.81445146,58.87158466,18.851562
15.70738075,55.11036391,18.59375
14.99616128,52.96730131,18.34375
21.61076463,48.00894076,18.171875
6.178004086,35.07253817,18.070312
7.18989797,36.9006488,17.945312
8.124481505,37.86720939,17.789062
6.903714161,39.81410901,17.601562
10.11674762,49.17026325,17.414062
10.51242939,51.42474422,17.226562
12.25459766,48.51469929,17.1875
14.77697571,40.75776972,17.5
12.68288744,40.94434423,17.75
8.716488661,36.31803201,17.5
3.498018215,34.35634463,17.140625
10.51298744,40.20540575,16.875
10.78547609,38.2618218,16.671875
9.054663131,34.51528036,16.484375
8.728033226,34.29753447,16.296875
12.67630132,42.16654863,16.109375
8.22173463,44.61609474,15.921875
11.67417657,43.67694273,15.765625
12.4859643,45.46919621,15.625
5.145174161,36.54476654,15.46875
7.330264343,43.97948194,15.3125
8.744300643,53.48466692,15.15625
11.33088582,54.49366512,15.015625
22.1361057,60.00287346,14.921875
12.18920041,47.66663774,14.8125
5.898791395,47.22180539,14.65625
12.51960085,51.36374279,14.59375
10.56110133,56.02204314,14.609375
17.19758722,54.64712489,14.6875
7.551600931,46.02254736,14.671875
4.500345211,45.94868605,14.5625
6.415032052,56.11623678,14.390625
7.717027471,60.98384995,14.203125
10.8902274,60.64459257,14.046875
6.732190245,56.32511578,13.90625
7.289168613,59.00252082,13.78125
7.091563597,63.68081264,13.625
11.61388067,59.92597535,13.515625
7.929268625,60.69941861,13.390625
7.0599844,58.56796752,13.25
8.186673194,54.47193392,13.4375
10.21446141,51.73045524,16.125
16.99668202,55.41174109,24.359375
23.01554447,62.56190562,36.609375
30.39903395,71.04565529,39.375
38.66003542,72.59707042,35.6875
31.0329652,64.35625076,31
24.69822003,56.70017719,27.21875
28.54936476,66.14845332,25.25
17.43522885,56.58202122,24.75
15.95658936,56.05830313,23.1875
18.92887689,57.80911503,20.90625
10.23866665,51.94052947,18.78125
12.49599876,60.35643386,17.375
13.97683147,64.95757524,16.625
12.08064454,62.57500898,16.03125
12.91544115,59.39358957,15.8125
17.58077349,53.48719906,16.90625
17.03443717,55.97328183,20.71875
16.21519166,62.51025361,26.25
22.78168278,68.3116889,27.9375
26.08988379,64.16448138,27.625
20.82819164,58.06226211,27.34375
22.05283852,61.62885819,27.21875
22.47140883,66.90425131,28.8125
26.65440489,68.75275847,35.9375
33.59739918,69.54079248,51.28125
44.19976661,80.14421349,60.5
53.82928517,84.81573672,59.28125
52.66109006,83.3064958,56
49.05017277,85.62717085,53.59375
47.75242487,85.91853015,51.90625
45.83904062,81.4311976,48.5
48.07979848,87.16852827,44.96875
35.4136371,74.57327773,42.28125
35.58340081,82.0096709,38.75
34.6891942,84.40996211,35.34375
31.48267257,82.4305852,33.0625
28.39153573,78.38303844,31.75
31.14875614,70.61229722,32.84375
32.72830586,61.94347152,37.5
33.03361846,72.34981984,41.78125
31.73662312,67.9171938,41.625
38.33997269,72.88757977,38.21875
33.79454712,74.29400362,34.4375
23.8627439,67.74286605,31.15625
22.51769555,73.05424028,28.5625
27.1928565,74.48484779,26.9375
22.34278457,76.47422044,26.21875
26.72917812,76.24712512,27.8125
31.50344316,79.35106209,33.5
36.92158539,85.08088046,40.1875
38.716008,93.09610549,43.1875
40.97367185,90.76678931,42.25
39.92923925,81.81984489,40.5625
33.31366727,79.93780909,39.28125
32.87403199,84.36185155,36.96875
30.76741087,77.94347399,34.28125
31.28455515,69.22843682,34.03125
29.65252229,76.57558551,36.5625
