Pre,Pre,runoff
255.29205,150.5159795,253.03906
246.86958,126.7416997,246.82031
240.89644,140.2996056,239.20312
233.56636,144.7692104,230.72656
225.3876,154.8421523,224.83594
219.69339,155.4358627,219.39062
214.41801,147.3065324,215.20312
210.32076,123.6143134,221.42188
216.3139,109.5836065,231.64844
226.19115,110.3009101,231.91406
226.45793,109.4005268,225.77344
220.537,108.2344526,219.41406
214.37328,94.87459808,211.84375
207.05177,78.31441528,201.00781
196.5649,81.5133208,188.90625
184.91539,101.0871694,178.02344
174.43077,110.7409039,170.125
166.80515,122.5247889,165.41406
162.27792,125.0725858,163.63281
160.5182,112.1977619,165.83594
162.61134,104.4676801,166.63281
163.39616,110.7699766,163.40625
160.26064,98.02959097,162.59375
159.43425,74.00122266,164.60156
161.36926,68.50342801,165.3125
162.05478,69.41399931,162.58594
159.43489,84.28679733,156.74219
153.80647,81.47032722,152.14844
149.35783,91.7471684,147.77344
145.16347,90.88698813,143.27344
140.8049,89.25962857,140.28125
137.82735,58.51493875,141.0625
138.56586,33.14323943,142.92188
140.37602,43.79958372,140.64062
138.15515,38.05416898,136.57812
134.20973,16.15951244,131.95312
129.71486,21.32151812,126.5
124.47733,37.50005613,121.515625
119.62677,39.94563985,119.046875
117.335266,66.67454937,120.28125
118.6054,90.08794812,126.046875
124.126854,65.01836896,136.92188
134.60728,60.25309653,148.53125
145.84547,85.55000076,152.26562
149.53416,103.5452579,148.92188
146.34062,123.8437826,142.5
140.10461,119.8683438,136
133.81319,131.5013194,131.45312
129.46635,133.7256636,131.70312
129.66312,120.9940632,140.9375
138.61374,120.3555778,154.53125
151.77141,129.3118891,165.25
162.136,127.6543793,170.59375
167.31987,147.5788385,170.9375
167.67989,150.9231576,175.9375
172.47006,140.6146984,184.32812
180.57057,135.4903221,187.25
183.41792,148.3026105,182.96875
179.2914,151.2701086,177.15625
173.69151,156.1728651,174.9375
171.54503,155.4039645,180.98438
177.36058,161.1078801,188.82812
184.96947,168.4204057,191.90625
187.93152,174.819431,193.5625
189.50627,166.6252901,193.6875
189.67558,177.5683117,193.78125
189.80882,192.5442903,198.10938
194.00787,190.8663395,207.98438
203.52182,201.0216858,223.23438
218.28008,195.9813618,247.09375
241.31332,214.4764628,278.03125
271.199,212.4329999,322
313.71774,249.6461626,349.34375
340.16574,257.5824954,352.5
343.21402,249.9869755,345.53125
336.45718,253.2839776,333.59375
324.9092,258.7911596,320.21875
312.05127,276.7493078,308.84375
