Pre,Pre,runoff
122.6535,108.8518915,122.30469
121.781166,103.3842155,121.17969
121.21934,133.4898433,120.05469
120.18729,154.24899,118.91406
119.156166,142.8809137,117.75781
117.56691,114.4265993,116.5625
115.25655,84.24092214,115.36719
113.74777,86.27157757,114.21875
113.05401,84.76807987,113.125
111.999794,80.09739171,112.07031
111.13021,80.01623583,111
110.45297,89.1231084,109.91406
109.63014,97.58578516,108.84375
108.81824,98.49673219,107.78125
107.78597,104.8041039,106.72656
106.6881,115.8441412,105.671875
105.60792,98.63349932,104.60156
104.50978,94.13903642,103.484375
103.37359,87.89016235,102.375
102.498985,84.38778632,101.3125
101.71753,89.30012474,100.28906
100.590675,86.27759624,99.22656
98.43558,59.41992062,98.171875
96.53165,50.73377523,97.171875
95.78486,63.9781542,96.21875
95.66659,75.42081316,95.28906
95.59763,83.82619493,94.33594
94.75507,78.1475073,93.390625
93.80253,66.79071867,92.453125
92.58192,78.50692258,91.53125
90.68393,54.99998022,90.609375
89.2445,29.89655942,89.671875
88.86541,39.08056561,88.75
88.31229,55.4585192,87.828125
87.85973,63.19292849,86.9375
87.305244,65.06024055,86.03125
86.1502,57.41756525,85.609375
85.64933,38.00604002,86.921875
87.20156,58.49893,89.296875
89.78275,56.02869494,89.515625
89.8728,67.26836934,87.6875
87.412346,66.80577604,85.8125
85.44868,43.54989013,84.265625
84.71702,52.53830548,82.90625
83.93746,90.72201757,81.65625
82.39904,76.4687251,80.5
81.57366,63.89149012,79.40625
81.069115,74.59972396,78.59375
81.085304,94.22011211,79.984375
82.50923,128.9567347,81.125
82.840195,101.4453529,80.171875
81.65446,88.69669663,78.65625
79.370125,54.59812154,77.234375
77.98661,60.53823393,75.875
76.93188,73.43905009,74.5625
75.673485,77.10339044,73.34375
74.11135,45.26735273,72.265625
72.87989,52.32385416,71.1875
71.79995,63.39381373,70.078125
70.94453,55.54159934,69.046875
70.59988,57.67014908,70.90625
72.477,63.23004542,87.109375
87.90192,62.1903517,112.34375
112.25701,86.67198504,127.765625
127.06607,121.0830006,133.07812
131.63065,125.3777729,133.25
131.75063,113.2500235,144.73438
142.73302,106.9154448,186.45312
182.59973,106.5277055,257.03125
249.5975,142.5261007,291.4375
281.39084,131.9338399,276.6875
267.30316,121.4539027,247.8125
240.0123,121.5997459,221.6875
215.35043,119.8136432,199.46875
194.08163,117.592988,180.75
175.8319,103.4009352,165.375
161.50073,95.81461686,152.6875
150.0275,71.32339026,142.4375
141.09445,86.10085785,134.25
134.2881,107.3970991,127.46875
128.49911,179.1811032,121.9375
122.7354,165.422459,116.84375
117.8666,153.8629184,113.3125
115.18804,182.7248723,112.5625
113.94641,185.6574628,116.21875
116.02628,136.4628113,117.03125
117.03746,138.0513508,115.625
116.1728,132.9253922,121.71875
122.14211,128.7509239,125.21875
125.86883,122.4873238,124.40625
125.36588,175.7957866,121.03125
121.85672,165.9755035,116.78125
117.97648,173.6435817,112.5
113.661644,161.7953586,108
109.74125,160.3442383,103.46875
105.23968,170.5075323,99.4375
101.03316,166.486909,96.0625
98.318306,166.3528091,93.375
95.514084,159.107107,91.09375
92.508804,86.72801856,89.21875
91.73284,98.77865304,87.875
91.281876,148.5778498,94.46875
97.66329,187.5339632,126.4375
126.4316,163.4543529,187.09375
182.24045,122.1654691,255.8125
247.31775,154.9276355,288.125
278.33478,177.7849527,276.625
267.65875,164.4936056,254.375
247.42525,151.9002322,234.75
229.88269,182.4988139,226.4375
221.4153,191.44485,220.15625
214.15614,135.1129608,200.65625
195.84467,117.6760788,177.125
174.70325,159.5981901,154.8125
153.8054,149.2787633,136.1875
136.85693,155.6515226,123.78125
126.04207,219.4077659,127.9375
129.55977,208.8973131,163
161.933,176.9216419,215.03125
210.8262,164.6511388,241.3125
235.93857,182.163917,237.15625
232.02249,176.7937211,220.5
215.9154,150.1924043,204.78125
200.94157,134.7548871,190.25
187.24539,133.3705923,178.15625
176.32451,145.2315637,177.125
175.21815,159.154957,185.90625
182.5923,142.4585803,193.03125
189.07156,159.3646805,192.28125
187.68353,124.9148375,185.15625
180.20395,96.54725936,174.25
169.92578,89.88867721,163.09375
160.16895,96.82961852,153.75
152.27249,103.0105767,146
145.37906,107.1358534,139.1875
139.75226,141.7168403,133.75
135.055,204.2375879,129.75
130.70901,172.2956555,127.96875
129.35498,167.0443044,130.5
131.87932,182.2035996,143.59375
143.41318,174.2181993,167.4375
164.32144,101.8405274,190.15625
185.50046,88.41521942,202.46875
197.3498,81.34898175,197.875
193.12224,87.05014586,184.25
180.13881,89.58806426,169.6875
167.47989,101.0801648,157.3125
156.20508,158.3554356,147.5
145.38187,103.7961686,140.09375
137.84195,74.60680632,134.65625
132.48575,77.0226408,130.84375
128.56308,55.16673916,128.40625
127.15162,81.64530251,126.8125
126.05653,80.95922188,125.59375
125.03169,78.58235911,124.53125
124.47671,92.16938553,123.5625
124.250374,114.0797719,122.625
123.67402,116.3173072,121.5625
123.49658,145.2424893,120.5625
123.34422,188.8816222,123.0625
124.83556,216.3461321,160.90625
158.98988,164.4549172,251.71875
244.79666,160.7078816,327.875
317.80402,177.862073,345.78125
335.3723,223.8985727,323.28125
313.23206,183.4494436,297.4375
288.72424,174.4242133,272.125
264.38245,177.2236981,248.5
240.75069,118.5283304,225.65625
219.14993,108.4155697,201.5625
196.81523,106.5862512,180.9375
176.85446,101.4661724,164.90625
161.42763,80.92106263,153
150.788,91.48476413,144.53125
143.27942,86.64771792,138.90625
138.36668,92.35664858,135.53125
135.21994,118.667273,133.375
132.45335,103.0222773,131.875
130.35059,79.70928885,130.5625
129.13725,82.1360168,129.25
127.8873,67.60508363,128
127.043945,70.83785545,126.8125
126.90591,74.1309356,125.84375
126.92712,110.1351998,124.96875
126.9192,153.3137438,129.28125
130.86154,213.2985454,164.9375
163.9953,184.6627888,227.5625
223.8435,187.6909084,258.15625
