Pre,Pre,runoff
47.861248,15.47038522,45.921875
45.686157,37.09301331,44.375
44.503582,45.84494126,43.8125
44.185863,41.00906452,43.648438
43.828327,34.09846917,43.351562
43.28839,40.91194086,42.773438
42.466576,45.48890336,41.820312
40.88704,58.95649956,40.828125
39.560608,20.65864862,40.007812
39.00728,23.99634879,39.34375
38.67,23.49993536,38.757812
38.438416,35.13152483,38.234375
37.835644,45.287107,37.796875
37.28085,35.66558168,37.429688
37.16736,35.15754618,37.054688
36.98774,22.10990337,36.640625
37.024746,36.23322832,36.304688
36.89016,20.93790234,35.953125
36.235332,29.27267768,35.523438
36.39725,34.82382852,35.078125
36.47723,44.5500958,34.703125
35.994884,28.519738,34.320312
35.080864,45.57258557,34.023438
33.503,105.4724162,33.820312
32.778904,30.88691701,33.65625
33.111935,2.0176371,33.507812
33.46294,11.44720128,33.328125
33.63937,14.12601941,33.3125
34.083115,33.35967945,33.757812
34.56992,40.47482483,34.882812
35.06216,39.76218944,36.578125
35.655785,114.4608495,38.109375
36.779655,54.61680701,38.671875
37.72259,31.27914877,38.140625
37.412758,23.1627957,36.96875
36.626106,39.54001481,35.59375
35.82107,30.8869641,34.21875
34.970932,42.7830735,33.046875
34.134323,38.86689208,32.109375
33.238583,31.81982385,31.328125
32.049515,41.50032037,30.765625
31.202366,39.28506901,30.328125
30.826603,22.73532444,29.96875
30.781641,17.61977982,29.578125
30.988384,37.9594276,29.109375
31.25679,31.69316888,28.859375
31.23309,52.72617152,29.609375
31.510067,43.63489113,31.6875
32.98727,20.36555452,35.59375
36.699448,39.28254943,42.53125
42.95652,37.48705961,50.34375
49.48846,39.34652655,55.6875
53.819134,33.01097728,57.703125
55.301254,23.15899763,56.734375
54.943066,46.28808545,53.53125
52.71541,30.29025156,49.1875
48.918816,26.61458203,44.921875
44.67334,42.29386213,41.09375
41.0814,39.02090091,37.9375
38.214813,38.55826218,35.390625
36.210068,50.00398862,33.65625
34.968147,21.183051,32.34375
33.549843,38.69511183,31.109375
32.05521,28.76413453,30.140625
30.957836,29.43302979,29.375
30.782034,35.90198176,28.78125
30.755417,34.2193093,28.46875
30.725391,37.76291695,28.25
30.572176,26.91139455,27.984375
30.389702,32.36710607,27.84375
29.922867,4.186285223,27.75
29.392874,28.79379604,27.625
28.930405,40.22982577,27.46875
28.551374,30.01289757,27.28125
28.818716,34.22255608,26.78125
28.809284,45.292739,26.03125
28.287243,31.11960213,25.21875
27.507442,47.40388972,24.46875
26.619879,12.01033234,23.875
26.403221,40.71525846,23.40625
26.257664,37.27410728,23.78125
26.44062,40.42480168,25.59375
27.961552,25.03299336,29.5
31.750652,39.53913385,36.71875
38.031357,36.37865479,46.9375
46.114864,1.608210138,56.96875
54.95803,38.41576668,65.09375
62.73492,28.44770072,69.96875
67.18727,38.92044182,70.53125
67.84867,30.44144024,67.6875
65.17987,46.62469252,63.1875
61.368843,39.42053489,58.90625
57.62423,37.01792455,55.53125
54.457916,29.62497777,53.40625
52.64962,23.15789367,53.8125
53.03248,23.33639326,56.03125
54.82425,49.06312551,58.90625
57.542957,30.44459837,60.5
59.417645,39.64229675,59.96875
59.05973,27.76808443,57.71875
56.722847,41.45446373,55.84375
55.338474,55.78439081,56.40625
55.931915,52.76689481,59.78125
58.69622,48.90520225,65.96875
63.383682,23.92207727,74.34375
70.287605,35.92007592,80.71875
76.338684,39.65899053,81.4375
77.429794,34.96566192,77.375
73.889786,36.32571728,70.9375
68.45336,24.13958742,63.6875
62.538475,12.24952903,57.34375
56.764523,23.95504374,52.25
52.178764,21.62881934,48.40625
48.864662,0.057312149,45.75
46.557228,29.53652097,44.90625
46.198425,51.87179968,47
48.026043,53.21656857,53.5
53.459335,54.10839475,63.25
61.262882,26.84515895,70.8125
67.56835,30.90727311,73.59375
70.39265,51.83807969,72.71875
69.8088,27.63557168,70.0625
67.50753,35.2280418,66.59375
63.915703,37.19783284,63.125
60.753597,37.76857666,60.28125
58.992165,38.85577213,58.5625
58.10168,46.17156143,57.53125
56.883034,30.99013808,56.5625
55.78207,16.6228834,56.125
55.550423,60.05476788,55.53125
55.03822,24.92531073,54.46875
53.451576,5.594593524,52.90625
51.64544,37.91703383,50.9375
50.294,32.68597773,48.71875
48.87158,23.03986746,46.84375
47.771294,43.58381803,46
47.23407,29.88136135,46.84375
47.783646,34.31545228,49.46875
49.773766,12.53116382,53.59375
53.614426,46.77967926,57.875
57.711613,54.83508384,60.65625
60.004753,39.94669364,61.375
60.27705,14.11474848,60.5
59.5368,3.974089184,58.5625
57.95691,9.285603552,56.40625
55.8572,40.52893971,54.5625
53.897377,12.20828354,52.75
52.690826,44.0019908,52.09375
52.49556,13.98152238,53.65625
53.25675,-4.718108512,57.28125
56.403297,20.19831754,63
61.92447,13.98337293,67.5
65.85073,-2.712145774,68.21875
66.70327,5.675225636,66.03125
64.96282,7.386689044,62.53125
62.13176,-7.82979443,59.9375
60.006424,48.79196658,60.53125
60.6155,42.65051504,64.90625
64.57773,69.76398679,82.34375
80.15524,62.51215244,224.59375
206.97263,83.10960703,465.03125
420.57904,397.9335712,544
490.79477,381.6336176,497.21875
449.4187,417.998861,421.71875
382.16895,344.4338293,351.625
319.6821,248.7162812,304.125
277.29196,142.3198899,270.5625
247.38469,79.91786522,243.875
223.64882,102.6998694,224.1875
205.85265,53.86151189,206.71875
190.72427,58.28806971,193.03125
178.6663,101.9079483,185.84375
171.70502,40.82877116,184.625
170.60751,35.99715652,182.03125
168.51613,45.72607912,173.46875
160.80576,63.20883372,161.375
150.12248,25.70694579,148.40625
138.9224,44.52358965,136.40625
128.2588,73.63704308,126.65625
119.10233,43.3301341,118.25
111.38797,-0.22570917,111.34375
105.2976,7.461809661,105.46875
99.90936,21.26548657,99.65625
94.74958,12.7981313,93.84375
89.94495,16.77305399,88.0625
85.09223,27.51558896,82.90625
80.445625,25.22300906,78.03125
76.03185,0.639311668,73.65625
72.36061,13.18116292,73.28125
72.25591,67.23044968,82.0625
80.116516,87.85259035,98.3125
94.57831,43.5217441,119.28125
113.44265,77.33732181,141.25
