Pre,Pre,runoff
136.8164056,128.63853,122.30469
129.9315887,127.745155,121.17969
186.7192187,127.17953,120.05469
170.2759684,126.083115,118.91406
146.1879341,125.03686,117.75781
139.706518,123.32887,116.5625
135.9263369,120.802,115.36719
79.74983204,119.13455,114.21875
96.96091218,118.49196,113.125
97.63356038,117.38921,112.07031
93.12058712,116.48144,111
120.6520187,115.84436,109.91406
121.6537109,115.0228,108.84375
127.5955097,114.21906,107.78125
144.6803794,113.09363,106.72656
121.0866781,111.89007,105.671875
114.2259733,110.80287,104.60156
113.7793942,109.64801,103.484375
94.81706187,108.43396,102.375
105.0052912,107.57521,101.3125
107.0930064,106.766975,100.28906
114.2360222,105.594444,99.22656
108.0966763,103.27449,98.171875
71.83165812,101.10745,97.171875
64.26516233,100.31436,96.21875
66.65433505,100.279236,95.28906
104.6268043,100.37553,94.33594
95.46856453,99.498634,93.390625
113.0862205,98.53777,92.453125
116.2969528,97.20153,91.53125
90.00374826,95.13596,90.609375
40.00346981,93.557465,89.671875
66.10252802,93.21831,88.75
79.26963172,92.637115,87.828125
68.35943158,92.2354,86.9375
79.57322193,91.694244,86.03125
32.2965,90.376396,85.609375
44.13553148,89.84651,86.921875
41.50553634,91.46617,89.296875
66.75461064,94.26482,89.515625
101.8370905,94.35298,87.6875
46.76569367,91.625175,85.8125
24.44450075,89.57826,84.265625
60.10369348,88.87241,82.90625
97.44930667,88.13814,81.65625
55.48129769,86.462585,80.5
66.42914794,85.6927,79.40625
89.46975938,85.20381,78.59375
132.7614876,85.2995,79.984375
167.3292346,86.79738,81.125
97.89112325,87.059975,80.171875
101.5447412,85.80935,78.65625
65.66687711,83.36737,77.234375
60.39215683,81.853424,75.875
79.1424485,80.76709,74.5625
46.20244662,79.447754,73.34375
64.6400332,77.838264,72.265625
49.34900067,76.52023,71.1875
54.01140246,75.36519,70.078125
16.66279464,74.53185,69.046875
57.7447825,74.22922,70.90625
56.8143015,76.14601,87.109375
76.40508538,92.28827,112.34375
106.5773248,117.73379,127.765625
148.1091202,133.16205,133.07812
112.9055053,137.78156,133.25
92.51877859,137.93639,144.73438
96.56605301,149.41766,186.45312
127.2792888,191.10593,257.03125
182.9287375,260.9997,291.4375
160.4743614,294.06284,276.6875
139.6021373,279.36438,247.8125
140.2414636,250.84901,221.6875
118.6025643,225.11942,199.46875
111.9634439,202.8773,180.75
80.22521635,183.70787,165.375
32.61974311,168.84015,152.6875
71.71496749,156.99661,142.4375
91.99891703,147.80359,134.25
180.7959891,140.913,127.46875
215.9283421,134.85675,121.9375
175.0506898,128.77283,116.84375
184.2703136,123.68527,113.3125
213.1708918,120.995155,112.5625
197.6930452,119.627625,116.21875
130.9320675,121.53139,117.03125
113.5232264,122.62358,115.625
131.6539021,121.81287,121.71875
127.1378339,128.07442,125.21875
171.3085717,132.0769,124.40625
213.4300903,131.52296,121.03125
