Pre,Pre,runoff
59.63036189,59.14688349,19.367188
53.88120279,64.3545066,19.203125
57.35660659,60.57718998,19.03125
55.95378174,63.36161756,18.84375
54.89003719,61.86865402,18.679688
60.37239693,59.59382301,18.492188
48.91133475,53.08182286,18.546875
43.11365782,46.300489,19.359375
46.98341729,41.79352798,20.882812
47.31412428,42.36329153,22.109375
47.5057852,44.40913476,22.640625
52.3353433,45.19422717,23.023438
52.23751082,47.27106028,23.390625
54.76556417,50.39534729,23.171875
57.09347705,50.6239787,22.125
50.31002939,52.42830187,20.898438
48.72625871,58.06127051,20.078125
61.83839235,54.74149118,19.640625
58.07136363,57.42485028,19.367188
54.90490684,60.59879281,19.101562
56.9505708,56.03623549,18.851562
47.4075698,54.35974086,18.59375
43.47791782,46.78107669,18.34375
48.36425639,36.10823003,18.171875
24.20172681,44.41627078,18.070312
30.80451639,39.55931516,17.945312
30.42658862,39.5411431,17.789062
34.28771802,46.64232721,17.601562
46.16265366,44.71869047,17.414062
50.48002772,51.76629469,17.226562
45.20115955,47.65697401,17.1875
38.22305181,36.25666094,17.5
38.799626,27.62249383,17.75
33.16409645,33.96630954,17.5
23.21641647,43.34120246,17.140625
39.80731165,36.52887872,16.875
35.63728393,36.1590011,16.671875
26.42375484,37.73264324,16.484375
26.92332026,40.91762844,16.296875
39.77822308,39.39221417,16.109375
37.30834243,48.87144699,15.921875
41.84939653,43.34074207,15.765625
46.53589122,34.44011978,15.625
27.30071018,43.50227634,15.46875
42.82195323,48.06296554,15.3125
50.5078812,50.10459888,15.15625
58.07958865,58.38431691,15.015625
59.49796488,43.12063447,14.921875
37.32503814,52.89681322,14.8125
35.95966852,56.11580738,14.65625
53.77166139,54.06632309,14.59375
51.19913189,51.73301393,14.609375
50.8720748,40.65011193,14.6875
36.44013005,49.99229516,14.671875
37.32314568,51.18528926,14.5625
57.12592556,54.34839938,14.390625
60.12117551,57.49698071,14.203125
60.35119694,55.32612659,14.046875
52.60857482,58.69080262,13.90625
