Pre,Pre,runoff
16.17800342,56.05079969,19.367188
14.50092016,57.80683522,19.203125
15.57030599,57.44241143,19.03125
14.93172105,56.98464395,18.84375
14.74589536,55.7868689,18.679688
16.08535915,56.23652204,18.492188
15.69710364,50.74913788,18.546875
20.88890975,49.59618206,19.359375
19.89255673,45.20138089,20.882812
20.35186918,45.52801522,22.109375
21.04440585,45.46202256,22.640625
22.42231994,47.6632623,23.023438
22.90439725,51.74189411,23.390625
20.72655431,51.17178749,23.171875
20.85380958,52.20417252,22.125
18.16372671,49.25669891,20.898438
14.94825906,47.38507939,20.078125
19.40211607,55.36981478,19.640625
18.4883474,56.61783854,19.367188
14.86259753,53.02818321,19.101562
18.03196661,54.62312716,18.851562
16.92663662,51.56873947,18.59375
17.81232051,48.65777376,18.34375
26.56781428,54.95483683,18.171875
10.61931456,35.21665294,18.070312
10.65193682,32.82513567,17.945312
11.97348546,32.90496653,17.789062
11.40303852,34.80377552,17.601562
13.88338415,41.65715348,17.414062
13.77721156,45.83271692,17.226562
15.41789371,46.86702098,17.1875
20.3258495,44.52228622,17.5
18.89444129,39.98851202,17.75
11.82908073,33.16733909,17.5
8.460954973,28.30518086,17.140625
14.16490404,36.74549799,16.875
13.01296666,36.34223338,16.671875
10.37132747,29.33330066,16.484375
11.0888142,29.1731232,16.296875
13.86875438,35.30732728,16.109375
11.92930092,38.83529501,15.921875
16.1019453,45.35059756,15.765625
15.24435947,41.56810821,15.625
8.70818784,31.07848608,15.46875
10.30386124,38.02969542,15.3125
10.48062595,43.74580618,15.15625
11.15748729,49.20119558,15.015625
20.95883895,56.01392437,14.921875
13.29395782,48.39268314,14.8125
8.296481303,43.51113881,14.65625
13.62047983,50.68543167,14.59375
12.58042867,49.76249064,14.609375
19.32827579,53.34003864,14.6875
11.45705666,44.86467999,14.671875
8.770922367,41.25662242,14.5625
8.449768426,45.90014387,14.390625
9.093958809,51.27156777,14.203125
12.18662415,55.21226906,14.046875
9.463238807,52.99746558,13.90625
8.916471427,50.66738357,13.78125
8.230465404,51.15957835,13.625
11.46676963,55.8079228,13.515625
9.037422922,53.00787301,13.390625
8.250061782,54.60212195,13.25
9.127334737,52.18485392,13.4375
10.65762306,46.27257797,16.125
17.66944247,49.08786484,24.359375
24.15785603,55.91131093,36.609375
31.80279728,63.75770631,39.375
38.66158481,69.14380066,35.6875
32.46684522,61.28538206,31
26.10269829,54.91970124,27.21875
31.46297991,60.97531064,25.25
21.52869103,54.46722379,24.75
18.86408888,50.86813494,23.1875
20.19055293,51.41198173,20.90625
11.70261066,44.14545409,18.78125
12.49223224,51.70637782,17.375
13.99278887,56.46704371,16.625
11.78269441,54.44769714,16.03125
10.85458065,52.8262189,15.8125
16.57017832,51.7046071,16.90625
18.01358373,50.09182311,20.71875
17.26505179,52.30965453,26.25
23.57852393,58.24632441,27.9375
28.70207861,63.07252036,27.625
