Pre,Pre,runoff
53.67929,32.19235745,45.921875
51.18237,17.06392147,44.375
49.760296,11.94048013,43.8125
49.36565,18.4906993,43.648438
49.103012,15.23037199,43.351562
48.614693,9.710467273,42.773438
47.775745,48.25870203,41.820312
46.341686,19.45898277,40.828125
44.882957,20.5582013,40.007812
44.199375,23.04989592,39.34375
43.655006,41.06572946,38.757812
43.276794,50.75453824,38.234375
42.707737,-3.229391108,37.796875
42.071438,25.21792627,37.429688
41.895786,15.04074413,37.054688
41.684814,-1.822348831,36.640625
41.468258,40.98134914,36.304688
41.392838,9.210260619,35.953125
40.707806,16.72031664,35.523438
40.53723,53.27361442,35.078125
40.58534,23.26937506,34.703125
40.059017,20.33410686,34.320312
39.317295,35.60340941,34.023438
38.127907,84.10013594,33.820312
37.42954,60.67501959,33.65625
37.56276,6.991822042,33.507812
37.79289,35.08325111,33.328125
37.780952,41.45945995,33.3125
38.052216,39.50446227,33.757812
38.618378,42.80564584,34.882812
39.505123,14.78204321,36.578125
40.630672,65.59712443,38.109375
41.901554,44.24231362,38.671875
42.86928,47.27746745,38.140625
42.388264,45.23157373,36.96875
41.358883,34.03348229,35.59375
40.30174,22.00068115,34.21875
39.217846,16.43066601,33.046875
38.12851,29.65481173,32.109375
37.146225,38.80568248,31.328125
35.934536,51.78606746,30.765625
35.129246,2.958443426,30.328125
34.67853,7.283783092,29.96875
34.47697,17.56080654,29.578125
34.414085,28.79386045,29.109375
34.442165,31.78950439,28.859375
34.41154,29.05895798,29.609375
34.968388,43.07948918,31.6875
36.773357,17.3423538,35.59375
40.80526,48.280097,42.53125
48.087925,38.69822009,50.34375
55.695698,19.87955323,55.6875
60.892506,36.92713239,57.703125
62.6508,22.1003701,56.734375
61.974174,53.71851774,53.53125
59.137253,26.9074829,49.1875
54.853428,22.82509782,44.921875
50.162685,26.97642577,41.09375
46.096626,11.76206503,37.9375
42.82078,31.59071379,35.390625
40.377716,18.21549298,33.65625
38.9778,-5.629825389,32.34375
37.318542,37.48167001,31.109375
35.83581,40.49286636,30.140625
34.62482,16.84726803,29.375
34.20944,16.30502496,28.78125
33.936855,40.58214732,28.46875
33.86692,18.71331441,28.25
33.659412,17.15309854,27.984375
33.42391,10.45160066,27.84375
33.13747,43.73952782,27.75
32.660217,29.0291164,27.625
32.285892,38.0901175,27.46875
31.928217,23.22109995,27.28125
32.009163,3.798509476,26.78125
31.883623,7.363212898,26.03125
31.13959,14.80713651,25.21875
30.29309,27.87442,24.46875
29.344538,29.2037833,23.875
