Predicted Sum,runoff
74.67546903,63.52344
61.52640625,58.95313
56.89179688,55.07813
52.14437466,52.00781
50.18351564,49.70313
48.07570312,47.98438
45.80437533,46.64844
45.5921094,45.75
46.31265658,45.08594
48.52500002,44.82813
45.36093784,45.33594
46.72234375,46.67188
48.52960942,49.8125
51.55171875,54.09375
56.7356253,58.77344
60.71078126,63.39063
63.81390626,65.8125
67.19218745,64.96875
62.85882782,61.75781
59.37031277,57.64844
60.07734344,53.63281
52.1916404,50.28906
47.98367187,47.82813
46.3414847,46.05469
45.58250038,44.77344
45.35515626,44.29688
43.37890625,44.78125
46.54015625,46.14063
51.02234375,47.9375
48.00789062,49.01563
47.35851569,48.78125
46.90156288,47.55469
44.98117154,45.91406
43.87562501,44.35938
43.11734383,43.0625
42.83820311,41.95313
40.70781244,41.125
39.97578093,40.44531
39.4052347,39.89844
38.41546873,39.48438
38.92492188,39.09375
38.44632844,38.71094
38.10828125,38.25
37.73710936,37.75
38.18781276,37.36719
37.20679694,37.03125
36.87484369,36.78125
36.54132806,36.71875
37.19328122,36.82813
36.75703123,37.04688
38.62914068,37.3125
37.44609375,37.54688
37.76046874,37.59375
36.94945313,37.42188
37.38179687,37.09375
35.95624997,36.59375
36.45437503,36.07813
36.17390625,35.59375
35.74296868,35.125
34.58249997,34.71875
32.94101561,34.26563
32.12093752,33.84375
33.39671874,33.46875
32.04992188,33.09375
32.83281246,32.67188
31.53359368,32.28125
32.18742188,31.875
30.66226563,31.51563
31.75124996,31.1875
30.95156247,30.85938
32.91398433,31.54688
33.61640624,34.125
36.81679691,39.09375
44.13789064,46.89063
51.24632812,54.59375
58.36484375,58.40625
57.63835938,57.98438
55.04007815,54.875
51.14984371,50.65625
47.37937497,46.29688
42.78625005,42.39063
40.5389062,39.125
38.22859375,36.5
35.55914065,34.51563
34.70203126,33.04688
32.90406248,31.875
31.02015625,30.90625
29.92671864,30.0625
30.41328123,29.875
30.83781248,31.25
34.23343748,35.03125
40.54812497,42.78125
50.2940625,54.84375
63.0475,67.40625
73.8690625,78.6875
86.0739845,88.625
90.2884375,94.40625
93.24015625,94.46875
91.83703125,89.875
84.9003125,82.96875
77.3361718,75.5625
71.4284375,68.5
62.214375,62.0625
57.19046875,56.25
55.4721875,51.75
49.90109376,49.28125
48.89624998,49.75
52.42382812,53.21875
58.0669531,59.59375
62.948125,66.90625
74.17570314,73.78125
76.26,79.03125
82.3645313,80.65625
79.010547,78.28125
78.1904688,73.25
68.76898435,67.59375
63.05835938,62.71875
58.5428125,59.625
57.26476562,57.875
56.696875,56.09375
52.12281243,53.59375
51.04031247,50.4375
47.20726564,47.09375
44.31765616,43.96875
41.20531249,41.03125
39.65562499,38.46875
37.40015628,36.625
35.24156239,35.4375
36.56343747,34.625
34.48554695,33.96875
32.86804691,33.125
31.97499995,32.3125
31.118125,31.6875
31.39007813,31.125
30.73859375,30.5625
30.3425,30.03125
29.72429688,29.5
30.03328125,28.9375
29.49242188,28.4375
29.38335938,28.3125
28.60773428,28.21875
29.17312501,28.59375
30.50312492,31.9375
39.39554688,42.4375
59.38734375,67.375
94.11226576,114.78125
188.8965625,252.5625
399.1304694,476.25
542.3099989,575.96875
554.361563,563.40625
543.5710937,548.4375
524.7998437,538.71875
515.7387499,504.75
466.6156252,443.34375
379.6089064,370.28125
320.7921874,313.03125
323.9646876,284.625
261.6640625,265.65625
247.207813,245.4375
244.4535939,224.25
205.30125,203.5625
194.9164062,184.59375
176.3184375,167.5625
156.0534387,152.375
144.2853125,138.78125
127.7309374,126.53125
117.4729688,115.65625
132.8603125,105.96875
108.874375,98.0625
97.283125,96.3125
101.8171875,107.75
124.0803125,134.46875
152.3579688,156.75
156.3598438,161.8125
156.0656257,155.09375
143.8375,143.75
131.7535937,131.46875
123.8873438,119.5625
122.7025,109.03125
106.53875,102.46875
103.6315625,100.59375
103.998125,103.0625
116.3017188,109.3125
115.4823438,119.40625
134.6709375,129.46875
129.99125,135.34375
136.6026563,140.90625
141.1882812,144.71875
140.6709374,141.9375
133.845,133.84375
127.0889063,123.5625
118.739375,113.15625
108.7703125,103.625
96.934375,95.1875
90.16328125,87.90625
83.0395314,81.78125
77.2210935,77.4375
75.3655469,74.34375
73.41937515,71.625
69.97531245,68.96875
69.1976564,66.15625
63.52640625,63.21875
60.21765625,60
56.74773439,56.8125
55.94125,53.875
52.29398435,51.84375
52.1914843,50.25
49.83757815,48.625
47.57203124,47.125
46.42742188,45.78125
45.11734382,44.71875
44.63218751,43.6875
45.92054686,43.25
44.85164058,43.21875
44.68617192,43.625
45.22921875,44.1875
44.98875008,44.5
47.16085937,44.25
47.40328124,43.75
44.62867192,43.15625
43.6478125,42.59375
45.1639063,44.75
51.12007812,53.125
63.31234375,68.3125
79.06625,82.28125
84.30234345,87.1875
85.069375,84.9375
101.2171096,79.96875
76.0481252,74.34375
70.76390625,69.5
68.6566408,65.4375
66.40750002,62.59375
61.24515625,60.78125
59.54515625,60.46875
61.06039075,61.59375
62.11617188,62.25
63.3746875,61.78125
60.6328125,60.0625
59.274375,57.59375
56.99914062,55.0625
55.77281267,53.75
55.27554692,54.65625
56.67960935,57.46875
60.90484377,59.59375
63.97812455,60.25
61.820625,62.9375
67.32015625,68.53125
78.2321876,79.625
88.6784375,93.375
94.81578125,101.53125
101.3715625,102.75
102.8828125,99.5625
98.60609375,97.03125
101.5523438,102.875
113.4846875,118.71875
131.6945313,131.375
133.3564029,136.89062
138.3260971,139.29688
144.6560965,140.29688
141.3764062,138.84375
141.7415591,133.76562
126.91,125.875
125.5960935,116.71875
123.0551563,107.67188
109.5942188,100.375
98.54203125,94.375
91.23671875,89.45313
85.33937505,87.14063
87.786875,87.0625
88.68414075,88.46875
89.1324219,89.75
90.95937505,89.71875
89.69820315,90.9375
97.94578125,105.96875
129.35125,139.71875
161.3621839,177.14062
220.3221872,208.34375
220.9993719,238.57812
255.4926537,268.51562
286.4867149,289.01562
300.0725007,298.25
291.9696877,298.1875
