Predicted Sum,runoff
543.8385937,554.28125
551.499531,537.9375
530.8836718,521.15625
519.7203125,527.0625
542.1182031,523.71875
513.2344531,497.8125
476.8609373,462.8125
439.5105473,434.0625
421.1150001,418.84375
413.16125,409.40625
420.7769524,430.84375
474.0997662,496.6875
525.9803125,538.96875
580.659375,600.75
658.9091406,700.09375
730.951878,732
704.3112505,700.96875
678.9209425,661.1875
632.6553836,615.4375
575.96625,568.34375
539.7389035,528.875
509.297813,501.84375
489.04375,484.78125
474.5176563,479.3125
494.3390634,500.59375
520.230625,531.875
549.0719531,560.03125
575.0117175,599.375
615.6988276,624.6875
647.5878895,675.65625
686.491563,696.59375
660.523906,659.59375
620.3157791,606.59375
568.6937499,555.3125
570.050938,510.28125
490.01625,473.0625
522.8240645,554.3125
715.509845,790.625
955.9259368,1023
1057.440073,1052.625
1084.03934,1072.4062
1085.151252,1070.6875
1153.850654,1203.4688
1283.096406,1348.3125
1325.35843,1317.1875
1225.153748,1217.4375
1182.797775,1146.0312
1096.564995,1096.6875
1067.049089,1040.4688
1017.27859,988.75
977.2001535,953.78125
931.2973435,907.15625
888.5064062,847.96875
856.0892983,797.75
830.9330491,763.28125
761.600936,743.21875
739.4737505,726.125
720.4557815,702.25
707.9369455,675.1875
665.0050786,665.6875
670.7918745,658.875
664.501563,662.8125
645.5646845,643.4375
648.572813,643.40625
675.383434,675.0625
667.6197631,664.375
638.042339,619.90625
578.2185175,575.5
574.276719,564
598.049688,595.21875
615.4374215,623.59375
646.0144525,663.28125
667.7652326,675.9375
670.0115635,683.4375
667.8248415,658.8125
627.3934385,613.6875
586.6634431,580.28125
572.4496855,562.0625
576.6721875,555.9375
546.469528,544.34375
552.2742195,541.1875
559.1329677,566.78125
658.446874,707.96875
877.9735902,955.6875
988.0297665,1004.6875
1009.805709,956.71875
998.1359405,969.46875
980.3882045,1011.96875
989.3975745,982.5
943.591096,944.84375
893.8787499,889.34375
861.226876,829.6875
832.7196101,782.71875
761.5609354,738.4375
700.6919524,693
661.8789835,653.71875
628.1514837,615.78125
578.013048,575.65625
549.6339055,538.3125
523.1285974,504.42188
490.168281,480.71875
475.4250003,478.1875
522.4262665,541.7344
635.5579539,698.2656
853.3780485,904.5625
955.647646,971.8906
998.9512705,1013.7969
1052.373512,1065.8125
1052.597109,997.6875
950.739824,945.8281
896.864375,895.90625
865.165097,854.6719
874.4915585,862.6875
831.5353934,820.53125
775.0228871,760.0625
718.912906,707.3594
774.5205311,698.3906
751.0228135,767.03125
809.0014815,844.8125
815.2317024,805.3281
801.3240441,751.2656
748.6277945,738.3281
771.0725075,787.2344
855.8148431,830.59375
812.2542172,811.34375
788.7175749,771.53125
762.4777925,749.8906
730.7447025,737.1094
706.2126365,705.7031
683.4803905,661.71875
656.1874995,643.875
650.2575165,659.2344
654.4430431,645.75
618.9870325,606.25
587.975296,572.2656
549.1070135,549.3906
543.4709535,547.1094
535.3847846,536.2344
522.0490646,521.78125
537.3723462,537.8125
571.0500778,589.78125
606.560391,614.8125
596.41945,603.9375
583.6835755,576.7031
583.4881235,576.34375
592.669374,602.0625
634.5794521,652.84375
688.8717818,729.2031
749.8462445,751.96875
751.044207,765.7031
818.7496825,854.65625
894.4368585,902.5781
910.8863325,929.375
910.190628,920.59375
893.8880334,878.2031
857.9596885,860.84375
837.4829802,832.7344
772.024924,764.65625
723.8187305,700.2656
700.9341266,656.3906
649.953142,640.2344
640.9703749,615.4531
593.1125781,577.375
555.4149085,538.9531
527.9997655,517.5625
534.400469,543.5625
605.639233,637.6094
676.6859525,674.4219
648.9349995,649.75
634.286954,622.15625
609.9753108,595.03125
589.160468,587.96875
599.051797,612.0625
624.2716621,643.7344
685.692484,698.6406
757.1981311,780.5547
804.7373595,829.9844
806.6941525,812.9844
797.7839029,784.35156
764.5450615,771.6406
756.3040635,754.21094
728.3945465,709.5469
684.0747614,662.10156
631.8278105,618.40625
588.2438991,584.3828
586.354056,587.0078
628.0889053,635.875
642.278359,653.33594
650.9210857,656.1953
656.9735154,656.0547
665.9157785,664.60156
679.7631065,700.5156
700.5657195,692.2969
657.0187435,657.0781
624.8534357,621.28906
583.8596965,586.7422
573.3852415,551.3672
516.7507735,511.3828
487.3060936,471.34375
439.961806,433.4297
416.3416396,400.51562
383.740628,373.04688
364.9768668,351.0078
340.528993,332.4297
325.469144,315.67188
308.5565549,305.8828
315.0164856,314.33594
326.5789803,336.57812
354.5147623,351.64062
361.2735927,362.10156
375.3396875,382.71875
396.1797662,402.3125
424.4890634,403.77344
393.6582805,388.53125
375.3249306,367.1172
362.571176,362.92188
382.998993,390.9297
404.2003119,423.16406
429.3519559,427.17188
422.1066446,409.98438
402.9816332,389.7578
381.0379706,370.96094
356.2223435,351.03125
335.7539071,333.15625
325.1843741,328.34375
341.209613,344.10938
352.4132107,357.0547
351.3473524,350.4922
334.8415612,331.28906
317.8860124,311.89062
306.433281,297.08594
291.3669489,287.64062
280.895077,281.46875
279.276093,276.5
278.4192163,278.89062
284.9316388,283.85156
288.0967962,292
296.0937414,300.4453
296.9441381,298.71875
292.9366406,288.4375
279.6042147,277.14062
274.646408,269.79688
268.6475007,268.96094
264.9348435,271.90625
268.1828156,267.60938
254.6699215,253.0625
240.3756247,236.40625
227.6219516,222.21875
216.0763283,210.6875
204.0424185,202.82812
198.452423,197.55469
193.8127334,192.97656
191.4705456,189.66406
189.2316389,189.47656
192.2828889,194.13281
197.8398471,200.35938
199.9308575,202.91406
199.9103127,200.15625
195.8394531,196.4375
199.3724993,199.38281
198.7442202,203.02344
198.3321877,197.3125
190.9699223,188.125
180.5022655,180.5625
174.3714845,173.375
169.5728129,167.28125
164.6424234,163.17969
163.6554702,162.52344
167.1279673,170.41406
174.8485147,181.90625
186.6036729,187.33594
186.2615624,186.59375
184.6477343,182.90625
183.2307797,178.22656
174.8976573,173.64844
172.2753905,169.90625
165.8453142,165.61719
162.1085955,160.71094
162.7492212,158.24219
156.1133616,156.61719
155.1188271,154.85156
155.4414881,154.10938
153.8534388,154.25
156.3080502,155.67188
157.0468006,158.29688
160.7912476,160.51562
160.9250785,161.40625
165.2041409,165.1875
169.7586723,175.28125
177.4000029,181.54688
177.0039811,177.82812
170.4488279,167.3125
159.159456,155.29688
149.5252379,145.60938
141.1599221,140.4375
138.3326555,137.25
134.3537495,133.21875
130.8023436,129.78125
128.6817191,127.07813
124.8300001,124.03125
124.0304688,121.09375
120.5409378,118.46875
117.2818751,115.25
114.915,112.23438
115.4290625,112.9375
120.175625,122.10938
134.5189063,140.8125
155.1730469,160.0625
167.3453158,170.04688
172.0915594,172.70312
174.1539054,173.15625
175.4133564,176.20312
187.4321114,190.17188
210.4381998,213.39062
227.3487535,229.92188
233.5729677,234.65625
234.0559342,235.82812
239.7176529,247.51562
265.1341374,269.89062
277.2050752,282.32812
280.0474217,278.6875
278.9196058,267.95312
256.3129655,255.39062
248.3044529,247.15625
243.3312486,241.375
241.8422654,233.25
232.511249,230.8125
231.3158597,233.59375
233.9642962,230.75
226.4046874,223.09375
221.3511719,216.09375
214.4808589,211.0625
207.3311714,210.1875
217.8719533,218.53125
226.761875,230.90625
233.9049998,235.96875
236.2482023,234.15625
227.7664833,226.46875
222.4963282,218.9375
221.4148434,221.53125
235.5524999,242.0625
266.8801553,279.1875
306.0835933,316.65625
331.9482799,345
382.7221876,403.28125
484.4798431,516.59375
530.029375,542.1875
524.2440626,513.3125
493.9559345,487.96875
473.21125,470.09375
457.2595316,454.875
442.915156,439.40625
434.3196875,425.09375
433.9642981,415.875
453.415784,416.375
455.261095,444.59375
462.0233594,478.90625
494.6295315,493.8125
496.7451563,491.5625
497.9346879,486.03125
484.9057812,487.78125
473.6346875,472.46875
464.6828909,449.46875
438.0370317,432.5625
436.8372659,425.96875
422.0111735,416.59375
441.9296885,418.4375
432.4821095,442.46875
450.3304692,458.46875
466.7933593,477.90625
497.8489846,503.03125
492.9134375,488.40625
464.0803126,455.9375
433.9478906,430.03125
421.8062494,426.625
434.0047658,447.5625
466.146094,472.46875
494.0250781,496.3125
518.8271875,532.28125
536.4349211,533.1875
521.5572655,513.6875
513.5796873,517.6875
539.9207813,564.96875
618.873594,634.59375
814.1197699,814.1875
960.2635146,1014.625
1002.055856,1008.25
984.3189886,938.5625
884.9762513,876.375
851.6639065,832.34375
778.420235,780.0625
759.169376,731.03125
726.196718,724.6875
741.9067185,763
740.3091414,732.3125
694.3403105,679.25
644.6859365,635.3125
617.9837494,603.6875
603.1327339,605.875
637.4317968,653.34375
660.991093,666.3125
688.1932815,698.5625
758.9179705,768.9375
794.4081245,779.34375
773.4648445,779.15625
767.167501,773.40625
746.6573435,731.65625
687.964376,675.3125
633.6179678,619.9375
581.2886708,571.1875
544.1671815,534.34375
533.0078904,528.03125
536.1505471,542.90625
550.8864831,537.34375
549.403284,525.71875
540.493125,535.375
547.2791402,560.15625
547.9374985,548.4375
533.680703,515.34375
494.4846875,483.40625
470.455469,463.78125
448.8687508,446.96875
441.3148432,432.65625
421.9673437,416.6875
418.4884376,406
427.4457808,437.34375
466.8870313,499.84375
504.5771865,514.21875
499.2415625,501.4375
489.1921875,481.40625
471.033127,459.09375
436.3035938,433.59375
415.3176563,411.3125
398.7828121,392.6875
376.360235,369.03125
353.4295315,341.75
322.2318754,315.40625
307.0271871,291.40625
283.210703,273.1875
275.0334366,271.21875
278.8157024,279.21875
288.1031241,290.65625
293.0217965,297.03125
298.4344529,298.5625
300.2395312,299.40625
304.4485937,309.90625
332.4499219,342.78125
359.2346117,364.84375
375.392969,365.1875
377.4246095,371.5625
372.6322635,382.21875
386.7344539,387.8125
391.1083604,401.125
410.6970278,419.57812
431.952187,437.25
446.7817217,443.10938
439.6399218,432.875
429.7516441,426.04688
436.2793785,450.67188
499.3631076,525.8906
535.6109552,540.6094
546.1915621,511.17188
500.0734375,483.78125
477.0357808,462.65625
461.4590619,438.10938
435.1062514,419.23438
574.8143896,667.2969
931.4186095,1007.0469
1239.698142,1355.2344
1374.973101,1441.3281
1356.576443,1328.5938
1218.817776,1194.6562
1120.990192,1076.8438
1041.609986,995.4531
945.4831045,929.9531
890.98611,875.9844
845.520469,837.03125
786.1316574,780.3594
767.2115435,758.8906
817.485314,852.6875
941.058143,960.7969
991.0423615,966.4219
966.1640805,958.4844
970.9082035,945.375
897.698125,898.78125
876.176107,852.2969
871.3721236,832.2344
811.8952957,817.2656
805.2214697,793.2031
803.4853125,772.09375
758.3714696,760.3281
766.3934375,760.5
767.549374,763.0625
755.2883519,763.625
749.894358,749.9531
730.533455,743.8594
773.6675025,808.6875
972.5784486,1056.1719
1187.355131,1276.7656
1221.030014,1227.2344
1142.828141,1105.1719
1067.967012,1024.0781
1002.058261,980.0156
999.254863,1004.7344
1056.952658,1087.1875
1119.997467,1094.0312
1108.148129,1134.6875
1098.175922,1099.8906
1042.79717,1017.0156
1048.046312,1039.5156
1136.863309,1211.8438
1299.847833,1316.9219
1273.09609,1292.5625
1266.728916,1255.7969
1206.721388,1176.9531
1120.741553,1129.0781
1080.147195,1081.8594
